"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"115_104001004B8E2D00_tile_1039","115_104001004B8E2D00_tile_1039.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|||||","","100.0%","100.0%","","98.0%","95.0%","","$0.0050","13374","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft:  1.  **Object 1:** Located in the bottom right corner of the image, parked on a concrete surface. It has a delta-wing configuration with a single vertical stabilizer, characteristic of a military fighter jet. Given its shape and size relative to the surroundings, it fits the ""Military Fighter/Interceptor/Attack"" category.  ```json {   ""objects"": [     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.95     }   ],   ""count"": 1,   ""countConfidence"": 0.98 } ```"
"114_104001000453C000_tile_140","114_104001000453C000_tile_140.png","rareplanes_yolo_300_final","3","4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","3","4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|||||;Military Fighter/Interceptor/Attack|||||;Military Fighter/Interceptor/Attack|||||","","100.0%","100.0%","","95.0%","98.0%;95.0%;90.0%","","$0.0088","25748","512","512","completed","Based on the visual analysis of the satellite image, here is the classification of the detected aircraft.  The image appears to show a static display or museum setting rather than an active airfield, given the arrangement of the aircraft around a building.  1.  **Aircraft 1 (Top Center/Left):** This is a large, black, delta-winged aircraft with a very distinctive shape. It is clearly an SR-71 Blackbird or A-12. While primarily a reconnaissance aircraft, in the provided ontology, it fits best under the ""Military Fighter/Interceptor/Attack"" category due to its high-performance military nature, or potentially ""Military Transport/Utility/AWAC"" if strictly adhering to non-combat roles, but its interceptor-like speed and design usually group it with fighters/interceptors in broad classifications. Given the options, Class 4 is the most appropriate fit for a high-performance military jet. 2.  **Aircraft 2 (Left of Aircraft 1):** This is a smaller, grey aircraft with variable-sweep wings (swing-wings) visible in a swept-back position. It resembles an F-14 Tomcat or F-111 Aardvark. This is a combat aircraft. 3.  **Aircraft 3 (Right side of the building):** This is a smaller jet aircraft, possibly an A-6 Intruder or similar attack aircraft, parked on the pavement. It is clearly a military combat jet.  **Classification:**  *   **Object 1 (SR-71/A-12 type):** Class 4 (Military Fighter/Interceptor/Attack) - *Note: While technically reconnaissance, it is a high-performance military jet often grouped with fighters/interceptors in simplified ontologies.* *   **Object 2 (Swing-wing jet):** Class 4 (Military Fighter/Interceptor/Attack) *   **Object 3 (Small jet on right):** Class 4 (Military Fighter/Interceptor/Attack)  ```json {   ""objects"": [     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.98     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.95     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.90     }   ],   ""count"": 3,   ""countConfidence"": 0.95 } ```"
"88_104001004B1A3D00_tile_322","88_104001004B1A3D00_tile_322.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","","","","","","0.0%","0.0%","","100.0%","","","$0.0046","12536","512","512","completed","Based on the analysis of the provided satellite image, here are the results:  **Image Analysis:** The image displays a snowy landscape with a large building featuring a red roof in the bottom right corner. The rest of the image consists of snow-covered ground and a dark, paved area adjacent to the building. There are no aircraft visible in this scene. The objects visible are structural (buildings) and environmental (snow, ground), not aviation-related.  **JSON Output:** ```json {   ""objects"": [],   ""count"": 0,   ""countConfidence"": 1.0 } ```"
"76_104001004941CB00_tile_171","76_104001004941CB00_tile_171.png","rareplanes_yolo_300_final","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","2","0;0","Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","","66.7%","66.7%","","90.0%","95.0%;85.0%","","$0.0067","11285","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft.  The image shows a section of an airfield with a runway at the top and a parking area at the bottom right. 1.  **Aircraft 1:** Located in the bottom right corner, parked on the tarmac. It is a small, twin-engine propeller aircraft with a white fuselage and straight wings. This fits the description of a ""Small Civil Transport/Utility"" aircraft. 2.  **Aircraft 2:** Located just below Aircraft 1, partially cut off by the bottom edge of the image. It appears to be another small aircraft, likely single or twin-engine, with a dark and light paint scheme (possibly yellow/black or white/black). Given its size relative to the other plane and the cars nearby, it is also a ""Small Civil Transport/Utility"" aircraft.  There is a large, distorted object in the middle of the grassy field that appears to be wreckage or a severely damaged structure, but it does not have the clear geometry of an intact aircraft to be classified with confidence, so it is excluded from the count.  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.85     }   ],   ""count"": 2,   ""countConfidence"": 0.90 } ```"
"55_1040010048841900_tile_438","55_1040010048841900_tile_438.png","rareplanes_yolo_300_final","2","1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility","2","1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility","Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||","","100.0%","100.0%","","99.0%","95.0%;95.0%","","$0.0058","9256","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft:  1.  **Top Aircraft:** This is a twin-engine jet aircraft with a T-tail configuration. Its size relative to the ground markings suggests it is a medium-sized regional jet or business jet. Based on the provided ontology, it fits best within the ""Medium Civil Transport/Utility"" category. 2.  **Bottom Aircraft:** This is a twin-engine turboprop aircraft with straight wings and a high-wing configuration. It appears to be a regional airliner (like a Dash 8 or ATR). This also fits the ""Medium Civil Transport/Utility"" category.  ```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95     }   ],   ""count"": 2,   ""countConfidence"": 0.99 } ```"
"125_10400100088C2C00_tile_86","125_10400100088C2C00_tile_86.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|||||","","100.0%","0.0%","","98.0%","95.0%","","$0.0057","12544","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft:  1.  **Aircraft 1:** Located on the right side of the image, parked on the tarmac near the large building.     *   **Visual Characteristics:** This aircraft features a T-tail configuration and rear-mounted engines. Its size relative to the building suggests it is a business jet or a small regional jet. It has swept wings.     *   **Classification:** This fits the description of a ""Small Civil Transport/Utility"" aircraft, which typically includes business jets (like Learjets, Gulfstreams, Bombardiers) and small regional transports. It is too small to be a ""Medium Civil Transport"" (like a B737 or A320) and lacks the distinct shape of military fighters.  **JSON Output:**  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95     }   ],   ""count"": 1,   ""countConfidence"": 0.98 } ```"
"59_104001001DC7F200_tile_729","59_104001001DC7F200_tile_729.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|||||;Large Civil Transport/Utility|||||","","100.0%","100.0%","","95.0%","98.0%;85.0%","","$0.0074","8119","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft:  1.  **Aircraft 1 (Top Right):** This is a large, twin-engine jet airliner. It has swept wings, engines mounted under the wings, and a distinct tail section. The size relative to the ground equipment and buildings indicates it is a wide-body or large narrow-body commercial jet (likely an Airbus A330 or similar given the winglet shape and proportions). This fits the ""Large Civil Transport/Utility"" category. 2.  **Aircraft 2 (Top Center):** Only the nose and front landing gear of another aircraft are visible at the very top edge of the image. It appears to be a white commercial jet, likely similar in scale to the other one, but since only a fragment is visible, it's harder to classify definitively. However, the nose shape is consistent with a large civil transport.  **Note on Ontology:** The provided ontology descriptions for IDs 2, 3, and 4 seem to have mismatched descriptions (e.g., ""Large Civil Transport"" has a description about military bombing, ""Military Transport"" describes combat, etc.). I will follow the **names** of the classes as the primary identifier, as is standard practice when descriptions are clearly erroneous copy-paste errors. Therefore, the large commercial jet will be classified as ID 2 based on its name ""Large Civil Transport/Utility"".  ```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.85     }   ],   ""count"": 2,   ""countConfidence"": 0.95 } ```"
"37_104001000EA43C00_tile_232","37_104001000EA43C00_tile_232.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|||||","","100.0%","100.0%","","99.0%","95.0%","","$0.0073","8216","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft:  1.  **Object 1:** Located in the upper right quadrant. This is a twin-engine jet aircraft with swept wings, typical of a commercial airliner. Its size relative to the ground markings suggests it is a medium-to-large aircraft, likely a narrow-body or smaller wide-body jet (like a Boeing 737, 757, or Airbus A320/A321 family). Given the ontology options, it fits best under ""Large Civil Transport/Utility"" due to its jet engines and commercial configuration, distinguishing it from smaller general aviation planes. While the ontology description for ID 2 is oddly mismatched (describing a bomber), the *name* ""Large Civil Transport/Utility"" is the correct fit for a commercial airliner of this scale compared to ""Small"" or ""Medium"" which often refer to regional turboprops or business jets in these datasets. However, looking at the specific ontology provided:     *   ID 0: Small Civil Transport/Utility     *   ID 1: Medium Civil Transport/Utility     *   ID 2: Large Civil Transport/Utility      This aircraft is a standard commercial jetliner. In many satellite imagery datasets, single-aisle jets like this are often categorized as ""Large"" to distinguish them from small private planes, or sometimes ""Medium"". Without a scale bar, it's a standard airliner. Let's classify it as **Large Civil Transport/Utility** based on the visual characteristics of a mainline commercial jet.  ```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.95     }   ],   ""count"": 1,   ""countConfidence"": 0.99 } ```"
"108_1040010043890900_tile_38","108_1040010043890900_tile_38.png","rareplanes_yolo_300_final","10","0;0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","9","0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","","90.0%","90.0%","","98.0%","95.0%;95.0%;95.0%;90.0%;90.0%;90.0%;90.0%;90.0%;90.0%","","$0.0095","9646","512","512","completed","Based on the analysis of the satellite image, here is the classification of the aircraft detected.  The image shows a parking apron with several small, propeller-driven aircraft. These planes are consistent in size and shape with general aviation or small utility aircraft. They are significantly smaller than commercial airliners or large military transports. Therefore, they fall under the ""Small Civil Transport/Utility"" category (Class ID 0).  **Detected Aircraft:**  1.  **Top-most plane:** A twin-engine propeller plane. 2.  **Second from top:** Another twin-engine propeller plane, similar to the first. 3.  **Third from top (left column):** A twin-engine propeller plane. 4.  **Fourth from top (left column):** A single-engine plane. 5.  **Fifth from top (left column):** A single-engine plane. 6.  **Third from top (right column):** A single-engine plane. 7.  **Fourth from top (right column):** A single-engine plane. 8.  **Fifth from top (right column):** A single-engine plane. 9.  **Bottom-most plane:** A single-engine plane.  There are 9 distinct aircraft visible on the apron in the bottom right quadrant of the image.  ```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.90     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.90     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.90     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.90     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.90     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.90     }   ],   ""count"": 9,   ""countConfidence"": 0.98 } ```"
"77_104001004299B200_tile_866","77_104001004299B200_tile_866.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|||||;Large Civil Transport/Utility|||||","","100.0%","100.0%","","99.0%","98.0%;98.0%","","$0.0058","8494","512","512","completed","Based on the analysis of the satellite image, here is the classification of the detected aircraft:  1.  **Top Aircraft:** This is a large, twin-engine commercial jetliner parked at a gate. Its size relative to the ground equipment and terminal building indicates it is a wide-body aircraft (likely a Boeing 767 or Airbus A330/A350 class). It fits the ""Large Civil Transport/Utility"" category. 2.  **Bottom Aircraft:** This is another large, twin-engine commercial jetliner, very similar in size and configuration to the top one. It is also parked at a gate and connected to a jet bridge. It fits the ""Large Civil Transport/Utility"" category.  ```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98     }   ],   ""count"": 2,   ""countConfidence"": 0.99 } ```"
"26_104001002E574100_tile_2001","26_104001002E574100_tile_2001.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|||||","","100.0%","0.0%","","98.0%","92.0%","","$0.0062","7910","512","512","completed","Based on the analysis of the satellite image, here is the classification:  The image shows a single aircraft parked on a concrete apron. *   **Visual Characteristics:** The aircraft features a long, narrow fuselage, swept wings, and engines mounted at the rear of the fuselage (characteristic of a T-tail configuration like a Tu-134 or similar regional jet). The green color suggests a military or specific government livery, but the airframe itself is a classic medium-sized transport design. *   **Classification:** Based on the size relative to the apron markings and the configuration (rear-mounted engines, swept wings), it fits the ""Medium Civil Transport/Utility"" category best. While the green paint might imply military use, the ontology separates ""Military Transport"" generally for cargo/tactical airlifters (like C-130s) or AWACS. This airframe is a passenger/VIP transport type often used in civil or government roles. Therefore, Class 1 is the most appropriate fit for this specific airframe type.  ```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.92     }   ],   ""count"": 1,   ""countConfidence"": 0.98 } ```"
"39_104001001D4E6100_tile_471","39_104001001D4E6100_tile_471.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|||||","","100.0%","100.0%","","98.0%","95.0%","","$0.0042","5200","512","512","completed","Based on the analysis of the satellite image, here is the classification result:  ```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.95     }   ],   ""count"": 1,   ""countConfidence"": 0.98 } ```"
