"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"118_1040010023C25400_tile_1074","118_1040010023C25400_tile_1074.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|||||;Military Transport/Utility/AWAC|||||","3|0.1300|0.3000|0.2600|0.2600|0.9800;3|0.1000|0.6300|0.2000|0.2600|0.9800","100.0%","100.0%","100.0%","98.0%","98.0%;98.0%","The image contains two large, multi-engine aircraft parked on a concrete apron. Both aircraft exhibit clear military morphology, including dark grey paint schemes, swept wings with four podded engines (consistent with KC-135 or similar military transport/tanker types), and visible 'USAF' markings on the wings. Their size and configuration rule out fighter aircraft (Class 4) and small civil types (Class 0). While they are large transports, the explicit military markings and context place them definitively in the Military Transport/Utility/AWAC class (Class 3) rather than Large Civil Transport (Class 2). The aircraft are partially clipped at the left edge (noses) but the majority of the airframes are visible, allowing for high-confidence classification.","$0.1755","126858","512","512","completed","{   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.13,         ""y_center"": 0.30,         ""width"": 0.26,         ""height"": 0.26       }     },     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.10,         ""y_center"": 0.63,         ""width"": 0.20,         ""height"": 0.26       }     }   ],   ""count"": 2,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image contains two large, multi-engine aircraft parked on a concrete apron. Both aircraft exhibit clear military morphology, including dark grey paint schemes, swept wings with four podded engines (consistent with KC-135 or similar military transport/tanker types), and visible 'USAF' markings on the wings. Their size and configuration rule out fighter aircraft (Class 4) and small civil types (Class 0). While they are large transports, the explicit military markings and context place them definitively in the Military Transport/Utility/AWAC class (Class 3) rather than Large Civil Transport (Class 2). The aircraft are partially clipped at the left edge (noses) but the majority of the airframes are visible, allowing for high-confidence classification."" }"
"123_10400100458F0500_tile_55","123_10400100458F0500_tile_55.png","rareplanes_yolo_300_final","6","0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","7","0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","0|0.1740|0.1480|0.0650|0.0550|0.9000;0|0.4690|0.2480|0.0550|0.0650|0.9800;0|0.4040|0.3520|0.0600|0.0650|0.9800;0|0.6740|0.3200|0.0600|0.0650|0.9800;0|0.6370|0.3890|0.0550|0.0550|0.9800;0|0.6110|0.4550|0.0750|0.0650|0.9800;0|0.5310|0.5840|0.0650|0.0650|0.9800","85.7%","85.7%","85.7%","95.0%","90.0%;98.0%;98.0%;98.0%;98.0%;98.0%;98.0%","The image displays a general aviation apron containing seven aircraft. All detected objects are classified as Small Civil Transport/Utility (Class 0) based on their size (approximately 10-15 meters in length, or 30-50 pixels), straight-wing planforms, and single or light-twin engine configurations. The group includes several high-wing single-engine aircraft, one small yellow taildragger, and one likely light twin-engine plane. One aircraft is parked off the paved surface on the adjacent dirt but retains a clear fuselage and wing structure, warranting inclusion.","$0.0468","45335","512","512","completed","{   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.174,         ""y_center"": 0.148,         ""width"": 0.065,         ""height"": 0.055       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.469,         ""y_center"": 0.248,         ""width"": 0.055,         ""height"": 0.065       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.404,         ""y_center"": 0.352,         ""width"": 0.06,         ""height"": 0.065       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.674,         ""y_center"": 0.32,         ""width"": 0.06,         ""height"": 0.065       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.637,         ""y_center"": 0.389,         ""width"": 0.055,         ""height"": 0.055       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.611,         ""y_center"": 0.455,         ""width"": 0.075,         ""height"": 0.065       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.531,         ""y_center"": 0.584,         ""width"": 0.065,         ""height"": 0.065       }     }   ],   ""count"": 7,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image displays a general aviation apron containing seven aircraft. All detected objects are classified as Small Civil Transport/Utility (Class 0) based on their size (approximately 10-15 meters in length, or 30-50 pixels), straight-wing planforms, and single or light-twin engine configurations. The group includes several high-wing single-engine aircraft, one small yellow taildragger, and one likely light twin-engine plane. One aircraft is parked off the paved surface on the adjacent dirt but retains a clear fuselage and wing structure, warranting inclusion."" }"
"54_1040010024086400_tile_742","54_1040010024086400_tile_742.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|Large|205||4|;Large Civil Transport/Utility|Large||||","2|0.5660|0.4730|0.3910|0.4020|0.9900;2|0.9450|0.4510|0.1090|0.1330|0.9000","100.0%","100.0%","100.0%","95.0%","99.0%;90.0%","The image contains two aircraft. The central subject is a complete four-engine wide-body aircraft with a distinct upper-deck hump, identifying it as a Boeing 747 variant; its size (~200px length) and morphology firmly place it in the Large Civil Transport class. A second aircraft is partially visible on the right edge, showing only a wing segment and a large high-bypass engine. The scale of this wing and engine, along with the matching livery color on the engine cowling, strongly suggests it is another Large Civil Transport of the same type. Ground support vehicles and cargo dollies are present but are clearly distinguishable from the aircraft.","$0.0505","47004","512","512","completed","```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.99,       ""transport_size_bucket"": ""Large"",       ""engine_count_observation"": ""4"",       ""estimated_longest_dimension_px"": 205,       ""bbox"": {         ""x_center"": 0.566,         ""y_center"": 0.473,         ""width"": 0.391,         ""height"": 0.402       }     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.90,       ""transport_size_bucket"": ""Large"",       ""bbox"": {         ""x_center"": 0.945,         ""y_center"": 0.451,         ""width"": 0.109,         ""height"": 0.133       }     }   ],   ""count"": 2,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains two aircraft. The central subject is a complete four-engine wide-body aircraft with a distinct upper-deck hump, identifying it as a Boeing 747 variant; its size (~200px length) and morphology firmly place it in the Large Civil Transport class. A second aircraft is partially visible on the right edge, showing only a wing segment and a large high-bypass engine. The scale of this wing and engine, along with the matching livery color on the engine cowling, strongly suggests it is another Large Civil Transport of the same type. Ground support vehicles and cargo dollies are present but are clearly distinguishable from the aircraft."" } ```"
"86_10400100290F5300_tile_162","86_10400100290F5300_tile_162.png","rareplanes_yolo_300_final","3","1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","3","1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||;Medium Civil Transport/Utility|||||","1|0.8000|0.0700|0.2000|0.1600|0.9500;1|0.5750|0.1700|0.2100|0.1800|0.9500;1|0.7950|0.5300|0.1600|0.1500|0.9500","100.0%","100.0%","100.0%","90.0%","95.0%;95.0%;95.0%","The image contains three aircraft parked at terminal gates in the upper-right quadrant. All three exhibit narrow-body fuselage proportions, swept wings, and twin under-wing engines characteristic of commercial passenger jets (e.g., A320 or B737 families). Their estimated lengths fall within the 120-160 pixel range (~36-48m), consistent with the Medium Civil Transport class definition (30-45m) and lacking the wide-body bulk required for the Large Civil Transport class. Heavy cloud cover obscures the lower-left portion of the image, but no aircraft parts are visible through the haze.","$0.0626","50152","512","512","completed","```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.8,         ""y_center"": 0.07,         ""width"": 0.2,         ""height"": 0.16       }     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.575,         ""y_center"": 0.17,         ""width"": 0.21,         ""height"": 0.18       }     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.795,         ""y_center"": 0.53,         ""width"": 0.16,         ""height"": 0.15       }     }   ],   ""count"": 3,   ""countConfidence"": 0.9,   ""decision_rationale"": ""The image contains three aircraft parked at terminal gates in the upper-right quadrant. All three exhibit narrow-body fuselage proportions, swept wings, and twin under-wing engines characteristic of commercial passenger jets (e.g., A320 or B737 families). Their estimated lengths fall within the 120-160 pixel range (~36-48m), consistent with the Medium Civil Transport class definition (30-45m) and lacking the wide-body bulk required for the Large Civil Transport class. Heavy cloud cover obscures the lower-left portion of the image, but no aircraft parts are visible through the haze."" } ```"
"75_104001003D370500_tile_172","75_104001003D370500_tile_172.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|Medium|56|||","1|0.9210|0.0980|0.1090|0.0820|0.9500","100.0%","100.0%","100.0%","95.0%","95.0%","The image contains a single aircraft located on the taxiway in the upper right corner. The aircraft features a swept-wing design with rear-mounted engines (T-tail or cruciform tail configuration), characteristic of regional jets or business jets. Its size in pixels (roughly 55-60px in length) is on the smaller end for this GSD but its morphology (swept wings, jet engines) clearly distinguishes it from the straight-wing propeller types of the Small Civil class. Therefore, it is classified as Medium Civil Transport/Utility.","$0.0181","52453","512","512","completed","{   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.921,         ""y_center"": 0.098,         ""width"": 0.109,         ""height"": 0.082       },       ""estimated_longest_dimension_px"": 56,       ""transport_size_bucket"": ""Medium""     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single aircraft located on the taxiway in the upper right corner. The aircraft features a swept-wing design with rear-mounted engines (T-tail or cruciform tail configuration), characteristic of regional jets or business jets. Its size in pixels (roughly 55-60px in length) is on the smaller end for this GSD but its morphology (swept wings, jet engines) clearly distinguishes it from the straight-wing propeller types of the Small Civil class. Therefore, it is classified as Medium Civil Transport/Utility."" }"
"10_10400100386D9000_tile_25","10_10400100386D9000_tile_25.png","rareplanes_yolo_300_final","9","0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","7","0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||;Small Civil Transport/Utility|||||","0|0.1500|0.0300|0.0900|0.0900|0.9500;0|0.5600|0.0500|0.0900|0.0900|0.9500;0|0.6400|0.0900|0.0900|0.0900|0.9500;0|0.7200|0.1300|0.0900|0.0900|0.9500;0|0.8000|0.1700|0.0900|0.0900|0.9500;0|0.8800|0.2100|0.0900|0.0900|0.9500;0|0.9600|0.2500|0.0900|0.0900|0.9500","77.8%","77.8%","77.8%","95.0%","95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%","Detected 7 aircraft parked along the upper apron. All candidates display identical morphology consistent with twin-engine turboprop utility aircraft (straight wings, T-tail, wing-mounted engines). The measured length of approximately 45 pixels (~13.5 meters) places them firmly in the Small Civil Transport/Utility class (8-18m). Two highly clipped partial aircraft at the top edge were excluded due to insufficient visible structure.","$0.0762","62302","512","512","completed","{   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.15,         ""y_center"": 0.03,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.56,         ""y_center"": 0.05,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.64,         ""y_center"": 0.09,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.72,         ""y_center"": 0.13,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.80,         ""y_center"": 0.17,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.88,         ""y_center"": 0.21,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.96,         ""y_center"": 0.25,         ""width"": 0.09,         ""height"": 0.09       }     }   ],   ""count"": 7,   ""countConfidence"": 0.95,   ""decision_rationale"": ""Detected 7 aircraft parked along the upper apron. All candidates display identical morphology consistent with twin-engine turboprop utility aircraft (straight wings, T-tail, wing-mounted engines). The measured length of approximately 45 pixels (~13.5 meters) places them firmly in the Small Civil Transport/Utility class (8-18m). Two highly clipped partial aircraft at the top edge were excluded due to insufficient visible structure."" }"
"126_104001000C4AEE00_tile_1970","126_104001000C4AEE00_tile_1970.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|Medium|136||2|swept","1|0.5440|0.9360|0.2660|0.1290|0.9500","100.0%","100.0%","100.0%","95.0%","95.0%","The image contains a single aircraft located at the bottom edge. It is a twin-engine commercial jet with swept wings and a narrow-body fuselage profile. The visible length (approx. 136 pixels) and proportions are consistent with the Medium Civil Transport/Utility class (e.g., A320 or B737 family). Although the nose is slightly near the edge, the airframe is largely complete and clearly distinguishable from the nearby ground support vehicles and buses.","$0.0182","20999","512","512","completed","{   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.544,         ""y_center"": 0.936,         ""width"": 0.266,         ""height"": 0.129       },       ""estimated_longest_dimension_px"": 136,       ""engine_count_observation"": ""2"",       ""wing_shape_observation"": ""swept"",       ""transport_size_bucket"": ""Medium""     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single aircraft located at the bottom edge. It is a twin-engine commercial jet with swept wings and a narrow-body fuselage profile. The visible length (approx. 136 pixels) and proportions are consistent with the Medium Civil Transport/Utility class (e.g., A320 or B737 family). Although the nose is slightly near the edge, the airframe is largely complete and clearly distinguishable from the nearby ground support vehicles and buses."" }"
"81_104001003AD0B700_tile_458","81_104001003AD0B700_tile_458.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack||65|||delta wing","4|0.4130|0.5420|0.1270|0.0760|0.9500","100.0%","100.0%","100.0%","95.0%","95.0%","The image contains a single aircraft displayed on a grassy area, likely as a static display or gate guard. The aircraft features a distinct delta-wing planform with a single vertical stabilizer, characteristic of a military fighter or interceptor (e.g., F-102 or F-106 type). Its size (approx. 65 pixels in length) and sharp, swept geometry clearly distinguish it from civil transport aircraft. A helicopter shadow is visible in the lower right, but the object itself is not present, so it is not counted.","$0.0182","16685","512","512","completed","{   ""objects"": [     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.413,         ""y_center"": 0.542,         ""width"": 0.127,         ""height"": 0.076       },       ""estimated_longest_dimension_px"": 65,       ""wing_shape_observation"": ""delta wing""     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single aircraft displayed on a grassy area, likely as a static display or gate guard. The aircraft features a distinct delta-wing planform with a single vertical stabilizer, characteristic of a military fighter or interceptor (e.g., F-102 or F-106 type). Its size (approx. 65 pixels in length) and sharp, swept geometry clearly distinguish it from civil transport aircraft. A helicopter shadow is visible in the lower right, but the object itself is not present, so it is not counted."" }"
"120_1040010044D1B900_tile_82","120_1040010044D1B900_tile_82.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","2","4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack|||||;Military Fighter/Interceptor/Attack|||||","4|0.6650|0.8960|0.2280|0.1700|0.9000;4|0.9430|0.8220|0.1130|0.1910|0.8500","100.0%","0.0%","0.0%","90.0%","90.0%;85.0%","Two aircraft are visible in the bottom right quadrant. Both exhibit swept-wing planforms and compact fuselages consistent with tactical military jets. The leftmost aircraft shows a clear swept-wing geometry and a single vertical stabilizer, strongly suggesting a fighter/interceptor role. The rightmost aircraft is partially clipped by the image edge but displays similar swept-wing morphology and scale. No transport-sized fuselages or civil markings are evident. The dark coloration and sharp angular features align with the Military Fighter/Interceptor/Attack class.","$0.0186","16387","512","512","completed","{   ""objects"": [     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.665,         ""y_center"": 0.896,         ""width"": 0.228,         ""height"": 0.17       }     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.85,       ""bbox"": {         ""x_center"": 0.943,         ""y_center"": 0.822,         ""width"": 0.113,         ""height"": 0.191       }     }   ],   ""count"": 2,   ""countConfidence"": 0.9,   ""decision_rationale"": ""Two aircraft are visible in the bottom right quadrant. Both exhibit swept-wing planforms and compact fuselages consistent with tactical military jets. The leftmost aircraft shows a clear swept-wing geometry and a single vertical stabilizer, strongly suggesting a fighter/interceptor role. The rightmost aircraft is partially clipped by the image edge but displays similar swept-wing morphology and scale. No transport-sized fuselages or civil markings are evident. The dark coloration and sharp angular features align with the Military Fighter/Interceptor/Attack class."" }"
"10_104001002E88FE00_tile_215","10_104001002E88FE00_tile_215.png","rareplanes_yolo_300_final","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility||42||2|straight;Small Civil Transport/Utility||41||2|straight;Small Civil Transport/Utility||33||1|straight;Small Civil Transport/Utility||32||1|straight","0|0.3730|0.0510|0.0820|0.0660|0.9500;0|0.1350|0.3300|0.0800|0.0640|0.9500;0|0.5020|0.3140|0.0640|0.0510|0.9500;0|0.7110|0.4180|0.0620|0.0530|0.9500","100.0%","100.0%","100.0%","98.0%","95.0%;95.0%;95.0%;95.0%","The image contains four small aircraft parked on an apron. Two are twin-engine propeller aircraft (likely light utility or commuter types like a Beechcraft King Air or similar) located at the top center and left edge. The other two are single-engine light aircraft (likely Cessna or similar general aviation types) located in the center and center-right. All four aircraft measure roughly 30-45 pixels in length, consistent with the Small Civil Transport/Utility class (Class 0) at 0.3m/px resolution. Their straight wings and general aviation morphology clearly distinguish them from military fighters or larger transport jets. No larger aircraft or military-specific features are present.","$0.0225","19849","512","512","completed","{   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.373,         ""y_center"": 0.051,         ""width"": 0.082,         ""height"": 0.066       },       ""estimated_longest_dimension_px"": 42,       ""engine_count_observation"": ""2"",       ""wing_shape_observation"": ""straight""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.135,         ""y_center"": 0.33,         ""width"": 0.08,         ""height"": 0.064       },       ""estimated_longest_dimension_px"": 41,       ""engine_count_observation"": ""2"",       ""wing_shape_observation"": ""straight""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.502,         ""y_center"": 0.314,         ""width"": 0.064,         ""height"": 0.051       },       ""estimated_longest_dimension_px"": 33,       ""engine_count_observation"": ""1"",       ""wing_shape_observation"": ""straight""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.711,         ""y_center"": 0.418,         ""width"": 0.062,         ""height"": 0.053       },       ""estimated_longest_dimension_px"": 32,       ""engine_count_observation"": ""1"",       ""wing_shape_observation"": ""straight""     }   ],   ""count"": 4,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image contains four small aircraft parked on an apron. Two are twin-engine propeller aircraft (likely light utility or commuter types like a Beechcraft King Air or similar) located at the top center and left edge. The other two are single-engine light aircraft (likely Cessna or similar general aviation types) located in the center and center-right. All four aircraft measure roughly 30-45 pixels in length, consistent with the Small Civil Transport/Utility class (Class 0) at 0.3m/px resolution. Their straight wings and general aviation morphology clearly distinguish them from military fighters or larger transport jets. No larger aircraft or military-specific features are present."" }"
"118_104001003C1B4D00_tile_857","118_104001003C1B4D00_tile_857.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC||310||4|swept","3|0.5660|0.1900|0.6050|0.3800|0.9800","100.0%","100.0%","0.0%","98.0%","98.0%","One large aircraft is visible on the upper apron. The airframe features a narrow fuselage, swept wings, and four underwing turbofan engines, consistent with the KC-135 Stratotanker or C-135 family. The dark grey livery and specific four-engine geometry identify it as a military asset rather than a civil airliner. Despite the top wingtip being clipped by the image edge, the morphology is distinct enough to confidently assign it to the Military Transport/Utility/AWAC class.","$0.0606","75266","512","512","completed","```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.566,         ""y_center"": 0.190,         ""width"": 0.605,         ""height"": 0.380       },       ""estimated_longest_dimension_px"": 310,       ""engine_count_observation"": ""4"",       ""wing_shape_observation"": ""swept""     }   ],   ""count"": 1,   ""countConfidence"": 0.98,   ""decision_rationale"": ""One large aircraft is visible on the upper apron. The airframe features a narrow fuselage, swept wings, and four underwing turbofan engines, consistent with the KC-135 Stratotanker or C-135 family. The dark grey livery and specific four-engine geometry identify it as a military asset rather than a civil airliner. Despite the top wingtip being clipped by the image edge, the morphology is distinct enough to confidently assign it to the Military Transport/Utility/AWAC class."" } ```"
"69_104005000CDBE200_tile_767","69_104005000CDBE200_tile_767.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|Large|240||2|swept","2|0.4670|0.2910|0.5390|0.4690|0.9800","100.0%","100.0%","100.0%","98.0%","98.0%","The image contains a single aircraft clearly identifiable as a Large Civil Transport. Its substantial fuselage length (approx. 240 pixels), wide wingspan, twin under-wing engines, and overall proportions are consistent with a wide-body airliner (e.g., Boeing 777 or Airbus A330/A350 family). The size significantly exceeds the Medium Civil Transport threshold, and there are no military-specific features like a ramp or radar dome to suggest a military transport role. The 'AIRFRANCE' livery is visible on the fuselage, confirming its civil nature.","$0.0183","45309","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.467,         ""y_center"": 0.291,         ""width"": 0.539,         ""height"": 0.469       },       ""estimated_longest_dimension_px"": 240,       ""engine_count_observation"": ""2"",       ""wing_shape_observation"": ""swept"",       ""transport_size_bucket"": ""Large""     }   ],   ""count"": 1,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image contains a single aircraft clearly identifiable as a Large Civil Transport. Its substantial fuselage length (approx. 240 pixels), wide wingspan, twin under-wing engines, and overall proportions are consistent with a wide-body airliner (e.g., Boeing 777 or Airbus A330/A350 family). The size significantly exceeds the Medium Civil Transport threshold, and there are no military-specific features like a ramp or radar dome to suggest a military transport role. The 'AIRFRANCE' livery is visible on the fuselage, confirming its civil nature."" }"
"88_1040010044AC1100_tile_446","88_1040010044AC1100_tile_446.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","","","","","","0.0%","0.0%","","95.0%","","The image displays a paved apron area and a building roof, but no identifiable aircraft are present. A small white linear feature on the left edge of the pavement appears to be a ground marking or debris rather than an aircraft part, as it lacks the necessary geometric complexity (fuselage, wing planform, tail) to be classified as a target. The rest of the scene, including the dirt area and building shadow, is clear of aircraft candidates.","$0.1729","130829","512","512","completed","{   ""objects"": [],   ""count"": 0,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image displays a paved apron area and a building roof, but no identifiable aircraft are present. A small white linear feature on the left edge of the pavement appears to be a ground marking or debris rather than an aircraft part, as it lacks the necessary geometric complexity (fuselage, wing planform, tail) to be classified as a target. The rest of the scene, including the dirt area and building shadow, is clear of aircraft candidates."" }"
