"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"69_104005000CDBE200_tile_3737","69_104005000CDBE200_tile_3737.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","3","2;1;1","Large Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","Large Civil Transport/Utility|wide-body|230|69|2 underwing engines visible|Swept wings, wide-body proportions;Medium Civil Transport/Utility|narrow-body|150|45|2 underwing engines visible|Swept wings, narrow-body proportions;Medium Civil Transport/Utility|narrow-body|100|||Swept wings partially visible, clipped at bottom-right edge","2|0.5800|0.3200|0.5000|0.4500|0.9200;1|0.4800|0.6200|0.3800|0.3500|0.8500;1|0.7200|0.8800|0.3500|0.2200|0.7200","66.7%","33.3%","0.0%","82.0%","92.0%;85.0%;72.0%","Three aircraft are visible on the apron adjacent to terminal buildings. The uppermost aircraft is a large wide-body civil transport (~230 px long, ~69 m), with two underwing engines and broad fuselage consistent with a wide-body airliner (class 2). Below it, a second aircraft shows narrower fuselage proportions and shorter length (~150 px, ~45 m), consistent with a medium narrow-body civil jet (class 1). A third aircraft is partially visible at the bottom-right edge, with swept wings and tail section clipped; treating visible size as a lower bound and noting narrow-body civil-jet morphology, it is classified as medium civil transport (class 1). The main uncertainty is the third aircraft's extent due to heavy clipping, which could place it in either medium or large class; the visible structure favors medium. Ground service vehicles and building edges were rejected as non-aircraft.","$0.1096","13324","512","512","completed","```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.92,       ""bbox"": {         ""x_center"": 0.58,         ""y_center"": 0.32,         ""width"": 0.50,         ""height"": 0.45       },       ""estimated_longest_dimension_px"": 230,       ""estimated_length_m"": 69,       ""engine_count_observation"": ""2 underwing engines visible"",       ""wing_shape_observation"": ""Swept wings, wide-body proportions"",       ""transport_size_bucket"": ""wide-body""     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.85,       ""bbox"": {         ""x_center"": 0.48,         ""y_center"": 0.62,         ""width"": 0.38,         ""height"": 0.35       },       ""estimated_longest_dimension_px"": 150,       ""estimated_length_m"": 45,       ""engine_count_observation"": ""2 underwing engines visible"",       ""wing_shape_observation"": ""Swept wings, narrow-body proportions"",       ""transport_size_bucket"": ""narrow-body""     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.72,       ""bbox"": {         ""x_center"": 0.72,         ""y_center"": 0.88,         ""width"": 0.35,         ""height"": 0.22       },       ""estimated_longest_dimension_px"": 100,       ""wing_shape_observation"": ""Swept wings partially visible, clipped at bottom-right edge"",       ""transport_size_bucket"": ""narrow-body""     }   ],   ""count"": 3,   ""countConfidence"": 0.82,   ""decision_rationale"": ""Three aircraft are visible on the apron adjacent to terminal buildings. The uppermost aircraft is a large wide-body civil transport (~230 px long, ~69 m), with two underwing engines and broad fuselage consistent with a wide-body airliner (class 2). Below it, a second aircraft shows narrower fuselage proportions and shorter length (~150 px, ~45 m), consistent with a medium narrow-body civil jet (class 1). A third aircraft is partially visible at the bottom-right edge, with swept wings and tail section clipped; treating visible size as a lower bound and noting narrow-body civil-jet morphology, it is classified as medium civil transport (class 1). The main uncertainty is the third aircraft's extent due to heavy clipping, which could place it in either medium or large class; the visible structure favors medium. Ground service vehicles and building edges were rejected as non-aircraft."" } ```"
"59_1040010047789700_tile_1660","59_1040010047789700_tile_1660.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC||130|39|likely 2 or 4, partially obscured|high-wing, straight planform consistent with military transport","3|0.7800|0.8800|0.3000|0.2200|0.8200","100.0%","0.0%","0.0%","92.0%","82.0%","A single aircraft is visible in the lower-right portion of the image, partially clipped by the bottom and right edges. The airframe exhibits a high-wing, straight-wing planform with a T-tail configuration and a relatively boxy fuselage, all consistent with a military transport type such as a C-130 or similar tactical airlifter. The estimated visible length of roughly 130 px (~39 m) aligns with medium military transport dimensions. The high-wing configuration and apparent military apron setting with no jetway or civil terminal infrastructure support a military transport classification over a civil type. The main uncertainty is the partial clipping which obscures the nose and some of the fuselage, making precise length estimation and engine count difficult. An alternative interpretation could be a medium civil turboprop transport, but the overall morphology and setting favor military transport. No other aircraft were detected in the scene; objects in the lower-left vegetated area appear to be ground vehicles or equipment, not aircraft.","$0.0871","10940","512","512","completed","```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.82,       ""bbox"": {         ""x_center"": 0.78,         ""y_center"": 0.88,         ""width"": 0.30,         ""height"": 0.22       },       ""estimated_longest_dimension_px"": 130,       ""estimated_length_m"": 39,       ""engine_count_observation"": ""likely 2 or 4, partially obscured"",       ""wing_shape_observation"": ""high-wing, straight planform consistent with military transport""     }   ],   ""count"": 1,   ""countConfidence"": 0.92,   ""decision_rationale"": ""A single aircraft is visible in the lower-right portion of the image, partially clipped by the bottom and right edges. The airframe exhibits a high-wing, straight-wing planform with a T-tail configuration and a relatively boxy fuselage, all consistent with a military transport type such as a C-130 or similar tactical airlifter. The estimated visible length of roughly 130 px (~39 m) aligns with medium military transport dimensions. The high-wing configuration and apparent military apron setting with no jetway or civil terminal infrastructure support a military transport classification over a civil type. The main uncertainty is the partial clipping which obscures the nose and some of the fuselage, making precise length estimation and engine count difficult. An alternative interpretation could be a medium civil turboprop transport, but the overall morphology and setting favor military transport. No other aircraft were detected in the scene; objects in the lower-left vegetated area appear to be ground vehicles or equipment, not aircraft."" } ```"
"18_10400100211BDD00_tile_3908","18_10400100211BDD00_tile_3908.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility||130||two underwing engines suggested by bright nacelle reflections|swept wings visible, consistent with narrow-body civil jet","1|0.0800|0.1800|0.1600|0.3500|0.7500","100.0%","100.0%","0.0%","92.0%","75.0%","A single aircraft is visible in the upper-left corner of the image, heavily clipped by the chip boundary. The visible portion shows a swept-wing planform with what appear to be two underwing engine nacelles and a white/orange livery consistent with a commercial airliner. The visible segment spans roughly 130 px, but significant clipping means the full airframe is larger; treating visible size as a lower bound and considering the civil-jet morphology (swept wings, twin underwing engines, narrow-body proportions), Medium Civil Transport is the most likely class. An alternative interpretation is Large Civil Transport if the full aircraft is substantially longer than estimated, but the fuselage width and wing proportions appear more consistent with a narrow-body type. No other aircraft or aircraft-like objects are present in the rest of the image, which shows taxiway markings and pavement.","$0.0841","10008","512","512","completed","```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.75,       ""bbox"": {         ""x_center"": 0.08,         ""y_center"": 0.18,         ""width"": 0.16,         ""height"": 0.35       },       ""estimated_longest_dimension_px"": 130,       ""wing_shape_observation"": ""swept wings visible, consistent with narrow-body civil jet"",       ""engine_count_observation"": ""two underwing engines suggested by bright nacelle reflections""     }   ],   ""count"": 1,   ""countConfidence"": 0.92,   ""decision_rationale"": ""A single aircraft is visible in the upper-left corner of the image, heavily clipped by the chip boundary. The visible portion shows a swept-wing planform with what appear to be two underwing engine nacelles and a white/orange livery consistent with a commercial airliner. The visible segment spans roughly 130 px, but significant clipping means the full airframe is larger; treating visible size as a lower bound and considering the civil-jet morphology (swept wings, twin underwing engines, narrow-body proportions), Medium Civil Transport is the most likely class. An alternative interpretation is Large Civil Transport if the full aircraft is substantially longer than estimated, but the fuselage width and wing proportions appear more consistent with a narrow-body type. No other aircraft or aircraft-like objects are present in the rest of the image, which shows taxiway markings and pavement."" } ```"
"23_104001002E8B7900_tile_1347","23_104001002E8B7900_tile_1347.png","rareplanes_yolo_300_final","3","2;2;2","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility","4","2;2;2;1","Large Civil Transport/Utility;Large Civil Transport/Utility;Large Civil Transport/Utility;Medium Civil Transport/Utility","Large Civil Transport/Utility|wide-body|220|66||swept wings, wide-body proportions;Large Civil Transport/Utility|wide-body|210|63||swept wings, wide-body fuselage;Large Civil Transport/Utility|wide-body|200|60||swept wings, wide-body proportions;Medium Civil Transport/Utility|clipped, likely narrow-body or wide-body||||partial swept wing visible at top-left edge","2|0.3500|0.2200|0.4500|0.3000|0.9200;2|0.3800|0.5800|0.4800|0.3200|0.9000;2|0.5200|0.8200|0.4500|0.3000|0.8800;1|0.1200|0.0400|0.2000|0.0800|0.5500","75.0%","75.0%","50.0%","78.0%","92.0%;90.0%;88.0%;55.0%","Three large wide-body aircraft are clearly visible at gates on the apron, each showing twin underwing engines, swept wings, and wide fuselage bulk consistent with large civil transports (~60-66 m, roughly 200-220 px). They are connected to jetways and surrounded by ground service equipment. A fourth aircraft is partially visible at the top-left edge of the image, showing only a wing tip and partial fuselage; it is classified as Medium Civil Transport with lower confidence since insufficient structure is visible to confirm wide-body status, though it could also be Large Civil. The main uncertainty is the fourth clipped aircraft and whether any additional aircraft are hidden behind terminal structures at the image edges. No military cues are present.","$0.1167","16192","512","512","completed","```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.92,       ""bbox"": {         ""x_center"": 0.35,         ""y_center"": 0.22,         ""width"": 0.45,         ""height"": 0.30       },       ""estimated_longest_dimension_px"": 220,       ""estimated_length_m"": 66,       ""engine_count_observation"": 2,       ""wing_shape_observation"": ""swept wings, wide-body proportions"",       ""transport_size_bucket"": ""wide-body""     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.90,       ""bbox"": {         ""x_center"": 0.38,         ""y_center"": 0.58,         ""width"": 0.48,         ""height"": 0.32       },       ""estimated_longest_dimension_px"": 210,       ""estimated_length_m"": 63,       ""engine_count_observation"": 2,       ""wing_shape_observation"": ""swept wings, wide-body fuselage"",       ""transport_size_bucket"": ""wide-body""     },     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.88,       ""bbox"": {         ""x_center"": 0.52,         ""y_center"": 0.82,         ""width"": 0.45,         ""height"": 0.30       },       ""estimated_longest_dimension_px"": 200,       ""estimated_length_m"": 60,       ""engine_count_observation"": 2,       ""wing_shape_observation"": ""swept wings, wide-body proportions"",       ""transport_size_bucket"": ""wide-body""     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.55,       ""bbox"": {         ""x_center"": 0.12,         ""y_center"": 0.04,         ""width"": 0.20,         ""height"": 0.08       },       ""wing_shape_observation"": ""partial swept wing visible at top-left edge"",       ""transport_size_bucket"": ""clipped, likely narrow-body or wide-body""     }   ],   ""count"": 4,   ""countConfidence"": 0.78,   ""decision_rationale"": ""Three large wide-body aircraft are clearly visible at gates on the apron, each showing twin underwing engines, swept wings, and wide fuselage bulk consistent with large civil transports (~60-66 m, roughly 200-220 px). They are connected to jetways and surrounded by ground service equipment. A fourth aircraft is partially visible at the top-left edge of the image, showing only a wing tip and partial fuselage; it is classified as Medium Civil Transport with lower confidence since insufficient structure is visible to confirm wide-body status, though it could also be Large Civil. The main uncertainty is the fourth clipped aircraft and whether any additional aircraft are hidden behind terminal structures at the image edges. No military cues are present."" } ```"
"67_104001003F0B3200_tile_1320","67_104001003F0B3200_tile_1320.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|||||partial view, possible small fixed-wing","0|0.9200|0.1800|0.1200|0.1000|0.4500","100.0%","0.0%","0.0%","40.0%","45.0%","The image is dominated by taxiway and apron pavement with yellow markings and runway numbers. In the upper-right corner there is a small dark object that appears to show a partial airframe silhouette with what may be wings extending from a compact fuselage, consistent with a small civil aircraft. However, the object is heavily clipped by the image boundary and partially obscured, making confident identification difficult. The alternative interpretation is that this is a ground vehicle or airport equipment rather than an aircraft, which accounts for the low confidence. No other aircraft candidates were found in the scene after scanning edges and the central area.","$0.0769","9306","512","512","completed","```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.45,       ""bbox"": {         ""x_center"": 0.92,         ""y_center"": 0.18,         ""width"": 0.12,         ""height"": 0.10       },       ""wing_shape_observation"": ""partial view, possible small fixed-wing""     }   ],   ""count"": 1,   ""countConfidence"": 0.40,   ""decision_rationale"": ""The image is dominated by taxiway and apron pavement with yellow markings and runway numbers. In the upper-right corner there is a small dark object that appears to show a partial airframe silhouette with what may be wings extending from a compact fuselage, consistent with a small civil aircraft. However, the object is heavily clipped by the image boundary and partially obscured, making confident identification difficult. The alternative interpretation is that this is a ground vehicle or airport equipment rather than an aircraft, which accounts for the low confidence. No other aircraft candidates were found in the scene after scanning edges and the central area."" } ```"
"111_10400100341A2600_tile_477","111_10400100341A2600_tile_477.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility||30|9||high-wing, likely single-engine propeller;Small Civil Transport/Utility||35|10||high-wing single-engine light aircraft;Small Civil Transport/Utility||18|5||","0|0.5300|0.4200|0.0400|0.0600|0.8200;0|0.7600|0.7300|0.0600|0.0800|0.8000;0|0.3500|0.5000|0.0300|0.0400|0.6500","33.3%","33.3%","0.0%","65.0%","82.0%;80.0%;65.0%","The scene shows a general aviation airfield with several large hangars and taxiway aprons. Two small aircraft are clearly visible: one parked between the third and fourth hangars showing a high-wing single-engine planform (~30 px long), and another near the bottom-right between hangars also showing a small high-wing light aircraft shape (~35 px). A third very small candidate is visible between the second and third hangars but is marginal in size and contrast, lowering confidence. Several small bright spots on the apron appear to be ground vehicles rather than aircraft. All identified aircraft are consistent with Small Civil Transport/Utility (class 0) given their very small pixel footprints (~8-10 m estimated length) and general aviation airfield context. The main uncertainty is whether the third candidate is truly an aircraft or a vehicle, and whether additional very small aircraft may be obscured by shadow or parked inside hangars.","$0.1029","12951","512","512","completed","```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.82,       ""bbox"": {         ""x_center"": 0.53,         ""y_center"": 0.42,         ""width"": 0.04,         ""height"": 0.06       },       ""estimated_longest_dimension_px"": 30,       ""estimated_length_m"": 9,       ""wing_shape_observation"": ""high-wing, likely single-engine propeller""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.80,       ""bbox"": {         ""x_center"": 0.76,         ""y_center"": 0.73,         ""width"": 0.06,         ""height"": 0.08       },       ""estimated_longest_dimension_px"": 35,       ""estimated_length_m"": 10,       ""wing_shape_observation"": ""high-wing single-engine light aircraft""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.65,       ""bbox"": {         ""x_center"": 0.35,         ""y_center"": 0.50,         ""width"": 0.03,         ""height"": 0.04       },       ""estimated_longest_dimension_px"": 18,       ""estimated_length_m"": 5     }   ],   ""count"": 3,   ""countConfidence"": 0.65,   ""decision_rationale"": ""The scene shows a general aviation airfield with several large hangars and taxiway aprons. Two small aircraft are clearly visible: one parked between the third and fourth hangars showing a high-wing single-engine planform (~30 px long), and another near the bottom-right between hangars also showing a small high-wing light aircraft shape (~35 px). A third very small candidate is visible between the second and third hangars but is marginal in size and contrast, lowering confidence. Several small bright spots on the apron appear to be ground vehicles rather than aircraft. All identified aircraft are consistent with Small Civil Transport/Utility (class 0) given their very small pixel footprints (~8-10 m estimated length) and general aviation airfield context. The main uncertainty is whether the third candidate is truly an aircraft or a vehicle, and whether additional very small aircraft may be obscured by shadow or parked inside hangars."" } ```"
"71_10400100379F8200_tile_293","71_10400100379F8200_tile_293.png","rareplanes_yolo_300_final","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility||40|12||high-wing, straight wings visible;Small Civil Transport/Utility||35|11||small propeller aircraft, straight wings;Small Civil Transport/Utility||33|10||small light aircraft, straight wings;Small Civil Transport/Utility||30|9||small light aircraft near hangar edge","0|0.1200|0.1800|0.0700|0.0800|0.8500;0|0.1700|0.2200|0.0700|0.0700|0.8200;0|0.1000|0.2500|0.0600|0.0700|0.7800;0|0.0500|0.1500|0.0600|0.0600|0.7200","100.0%","100.0%","0.0%","72.0%","85.0%;82.0%;78.0%;72.0%","The upper-left quadrant of the image shows a general aviation apron area adjacent to hangars with several small light aircraft parked on the ramp. Four distinct small aircraft are visible, each showing straight high-wing or low-wing planforms consistent with single-engine propeller-driven general aviation aircraft in the 9-12 m range (~30-40 px longest dimension at 0.3 m/px GSD). All are classified as Small Civil Transport/Utility (class 0). The main uncertainty is whether the fourth aircraft near the hangar edge is a real airframe or a ground vehicle/shadow; its slightly lower confidence reflects this ambiguity. No medium or large transport aircraft are present. The scene context of small hangars and GA ramp supports the small civil classification.","$0.1117","13425","512","512","completed","```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.85,       ""bbox"": {         ""x_center"": 0.12,         ""y_center"": 0.18,         ""width"": 0.07,         ""height"": 0.08       },       ""estimated_longest_dimension_px"": 40,       ""estimated_length_m"": 12,       ""wing_shape_observation"": ""high-wing, straight wings visible""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.82,       ""bbox"": {         ""x_center"": 0.17,         ""y_center"": 0.22,         ""width"": 0.07,         ""height"": 0.07       },       ""estimated_longest_dimension_px"": 35,       ""estimated_length_m"": 11,       ""wing_shape_observation"": ""small propeller aircraft, straight wings""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.78,       ""bbox"": {         ""x_center"": 0.10,         ""y_center"": 0.25,         ""width"": 0.06,         ""height"": 0.07       },       ""estimated_longest_dimension_px"": 33,       ""estimated_length_m"": 10,       ""wing_shape_observation"": ""small light aircraft, straight wings""     },     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.72,       ""bbox"": {         ""x_center"": 0.05,         ""y_center"": 0.15,         ""width"": 0.06,         ""height"": 0.06       },       ""estimated_longest_dimension_px"": 30,       ""estimated_length_m"": 9,       ""wing_shape_observation"": ""small light aircraft near hangar edge""     }   ],   ""count"": 4,   ""countConfidence"": 0.72,   ""decision_rationale"": ""The upper-left quadrant of the image shows a general aviation apron area adjacent to hangars with several small light aircraft parked on the ramp. Four distinct small aircraft are visible, each showing straight high-wing or low-wing planforms consistent with single-engine propeller-driven general aviation aircraft in the 9-12 m range (~30-40 px longest dimension at 0.3 m/px GSD). All are classified as Small Civil Transport/Utility (class 0). The main uncertainty is whether the fourth aircraft near the hangar edge is a real airframe or a ground vehicle/shadow; its slightly lower confidence reflects this ambiguity. No medium or large transport aircraft are present. The scene context of small hangars and GA ramp supports the small civil classification."" } ```"
"54_104001003D4C9C00_tile_463","54_104001003D4C9C00_tile_463.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|70|||swept wings visible, partial view clipped at top-right edge","1|0.8800|0.0400|0.1800|0.0800|0.5500","100.0%","100.0%","0.0%","65.0%","55.0%","A single aircraft is partially visible at the top-right corner of the image, showing what appears to be a swept-wing planform with a fuselage and at least one wing extending into the frame. The visible portion is heavily clipped, making precise size estimation difficult, but the swept-wing civil-jet morphology and the apron/gate context suggest a medium civil transport (narrow-body airliner). The visible segment spans roughly 70 px, which as a lower bound is consistent with a medium civil transport. The rest of the scene contains ground vehicles, parking lots, taxiways, and runway infrastructure but no additional aircraft. Confidence is moderate due to the severe clipping; an alternative interpretation is that this could be a large civil transport with most of the airframe outside the frame, but without more fuselage bulk visible, Medium Civil Transport is the safer classification.","$0.0834","9862","512","512","completed","```json {   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.55,       ""bbox"": {         ""x_center"": 0.88,         ""y_center"": 0.04,         ""width"": 0.18,         ""height"": 0.08       },       ""wing_shape_observation"": ""swept wings visible, partial view clipped at top-right edge"",       ""estimated_longest_dimension_px"": 70,       ""transport_size_bucket"": ""medium""     }   ],   ""count"": 1,   ""countConfidence"": 0.65,   ""decision_rationale"": ""A single aircraft is partially visible at the top-right corner of the image, showing what appears to be a swept-wing planform with a fuselage and at least one wing extending into the frame. The visible portion is heavily clipped, making precise size estimation difficult, but the swept-wing civil-jet morphology and the apron/gate context suggest a medium civil transport (narrow-body airliner). The visible segment spans roughly 70 px, which as a lower bound is consistent with a medium civil transport. The rest of the scene contains ground vehicles, parking lots, taxiways, and runway infrastructure but no additional aircraft. Confidence is moderate due to the severe clipping; an alternative interpretation is that this could be a large civil transport with most of the airframe outside the frame, but without more fuselage bulk visible, Medium Civil Transport is the safer classification."" } ```"
"59_1040010047789700_tile_1150","59_1040010047789700_tile_1150.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack||40|12||swept wings clearly visible, compact fighter planform","4|0.4800|0.4700|0.0600|0.0700|0.9000","100.0%","100.0%","0.0%","88.0%","90.0%","A single compact aircraft is visible near the center of a large, mostly empty military apron/ramp. The aircraft displays a clear swept-wing fighter planform with a compact fuselage, consistent with a military fighter or attack aircraft. Its longest dimension is approximately 40 px, corresponding to roughly 12 m, well within the range for a tactical fighter jet. The surrounding apron is bare concrete with tire marks and a few small ground vehicles/equipment scattered around the edges, none of which are aircraft. There are some very small objects near the bottom-left edge that appear to be ground vehicles or equipment rather than aircraft. The main uncertainty is whether any additional very small aircraft might be hidden among the ground clutter near the edges, but a second pass confirms only one clear airframe. The most likely alternative interpretation for the central object would be a military trainer, but the planform proportions and swept-wing geometry favor a fighter/attack classification.","$0.0842","11256","512","512","completed","```json {   ""objects"": [     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.48,         ""y_center"": 0.47,         ""width"": 0.06,         ""height"": 0.07       },       ""estimated_longest_dimension_px"": 40,       ""estimated_length_m"": 12,       ""wing_shape_observation"": ""swept wings clearly visible, compact fighter planform""     }   ],   ""count"": 1,   ""countConfidence"": 0.88,   ""decision_rationale"": ""A single compact aircraft is visible near the center of a large, mostly empty military apron/ramp. The aircraft displays a clear swept-wing fighter planform with a compact fuselage, consistent with a military fighter or attack aircraft. Its longest dimension is approximately 40 px, corresponding to roughly 12 m, well within the range for a tactical fighter jet. The surrounding apron is bare concrete with tire marks and a few small ground vehicles/equipment scattered around the edges, none of which are aircraft. There are some very small objects near the bottom-left edge that appear to be ground vehicles or equipment rather than aircraft. The main uncertainty is whether any additional very small aircraft might be hidden among the ground clutter near the edges, but a second pass confirms only one clear airframe. The most likely alternative interpretation for the central object would be a military trainer, but the planform proportions and swept-wing geometry favor a fighter/attack classification."" } ```"
"54_1040010024086400_tile_498","54_1040010024086400_tile_498.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility||45|13||High-wing, likely single-engine propeller aircraft","0|0.0800|0.5200|0.1000|0.0800|0.8200","100.0%","0.0%","0.0%","85.0%","82.0%","A single small aircraft is visible on the left side of the image, parked on grass adjacent to a runway at what appears to be a small general aviation airfield. The aircraft shows a high-wing planform with a compact fuselage consistent with a single-engine propeller-driven light aircraft, measuring roughly 40-50 px in longest dimension (~13 m), fitting well within the Small Civil Transport/Utility class. The runway markings and small airfield context support general aviation use. No other aircraft are detected; objects on the apron and parking areas to the right appear to be vehicles and structures, not aircraft. The main uncertainty is the relatively dark lighting in the image which slightly reduces detail, but the wing and fuselage shape are sufficiently clear. The aircraft is partially clipped at the left edge, but enough structure is visible to confirm it as a small civil aircraft.","$0.0834","10102","512","512","completed","```json {   ""objects"": [     {       ""class"": 0,       ""className"": ""Small Civil Transport/Utility"",       ""confidence"": 0.82,       ""bbox"": {         ""x_center"": 0.08,         ""y_center"": 0.52,         ""width"": 0.1,         ""height"": 0.08       },       ""estimated_longest_dimension_px"": 45,       ""estimated_length_m"": 13,       ""wing_shape_observation"": ""High-wing, likely single-engine propeller aircraft""     }   ],   ""count"": 1,   ""countConfidence"": 0.85,   ""decision_rationale"": ""A single small aircraft is visible on the left side of the image, parked on grass adjacent to a runway at what appears to be a small general aviation airfield. The aircraft shows a high-wing planform with a compact fuselage consistent with a single-engine propeller-driven light aircraft, measuring roughly 40-50 px in longest dimension (~13 m), fitting well within the Small Civil Transport/Utility class. The runway markings and small airfield context support general aviation use. No other aircraft are detected; objects on the apron and parking areas to the right appear to be vehicles and structures, not aircraft. The main uncertainty is the relatively dark lighting in the image which slightly reduces detail, but the wing and fuselage shape are sufficiently clear. The aircraft is partially clipped at the left edge, but enough structure is visible to confirm it as a small civil aircraft."" } ```"
"18_10400100211BDD00_tile_4386","18_10400100211BDD00_tile_4386.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|160||At least one engine pod visible under wing|Swept wings visible, wide chord suggesting wide-body or large narrow-body","2|0.1500|0.1200|0.3000|0.2400|0.7200","100.0%","100.0%","100.0%","92.0%","72.0%","A single aircraft is partially visible in the upper-left corner of the image, with a swept wing, substantial wing chord, and what appears to be an engine pod under the wing. The fuselage extends off the top-left edge, so only the aft fuselage, wing root area, and part of the starboard wing are visible. The visible wing span and chord are large, and the overall proportions suggest a wide-body or large narrow-body civil transport. Treating the visible segment as a lower bound, the full aircraft likely exceeds 55 m, consistent with Large Civil Transport. The main uncertainty is that the nose, cockpit, and forward fuselage are clipped, preventing full length measurement; an alternative interpretation could be a large Medium Civil Transport (e.g., 757-class), but the wing bulk and engine placement favor the Large class. The rest of the image shows empty apron with taxiway markings and no other aircraft.","$0.0865","13134","512","512","completed","```json {   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.72,       ""bbox"": {         ""x_center"": 0.15,         ""y_center"": 0.12,         ""width"": 0.30,         ""height"": 0.24       },       ""wing_shape_observation"": ""Swept wings visible, wide chord suggesting wide-body or large narrow-body"",       ""transport_size_bucket"": ""large"",       ""estimated_longest_dimension_px"": 160,       ""engine_count_observation"": ""At least one engine pod visible under wing""     }   ],   ""count"": 1,   ""countConfidence"": 0.92,   ""decision_rationale"": ""A single aircraft is partially visible in the upper-left corner of the image, with a swept wing, substantial wing chord, and what appears to be an engine pod under the wing. The fuselage extends off the top-left edge, so only the aft fuselage, wing root area, and part of the starboard wing are visible. The visible wing span and chord are large, and the overall proportions suggest a wide-body or large narrow-body civil transport. Treating the visible segment as a lower bound, the full aircraft likely exceeds 55 m, consistent with Large Civil Transport. The main uncertainty is that the nose, cockpit, and forward fuselage are clipped, preventing full length measurement; an alternative interpretation could be a large Medium Civil Transport (e.g., 757-class), but the wing bulk and engine placement favor the Large class. The rest of the image shows empty apron with taxiway markings and no other aircraft."" } ```"
