"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"66_1040010037570000_tile_78","66_1040010037570000_tile_78.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|70|45|4 engines visible/strongly suggested under swept wings|low-mounted swept wings with conventional widebody airliner planform","","100.0%","0.0%","","97.0%","95.0%","One aircraft is visible at the far left edge of the image, partially cropped but clearly identifiable as a large fixed-wing transport aircraft. Its apparent size, widebody proportions, and likely four-engine configuration support classification as Large Civil Transport/Utility under the provided ontology. No other aircraft are visible elsewhere in the scene.","$0.0036","4909","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.95,""estimated_longest_dimension_px"":70,""estimated_length_m"":45,""engine_count_observation"":""4 engines visible/strongly suggested under swept wings"",""wing_shape_observation"":""low-mounted swept wings with conventional widebody airliner planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":16,""y_center"":134,""width"":32,""height"":94}}],""count"":1,""countConfidence"":0.97,""decision_rationale"":""One aircraft is visible at the far left edge of the image, partially cropped but clearly identifiable as a large fixed-wing transport aircraft. Its apparent size, widebody proportions, and likely four-engine configuration support classification as Large Civil Transport/Utility under the provided ontology. No other aircraft are visible elsewhere in the scene."",""points"":[{""class_id"":2,""x"":16,""y"":134,""confidence"":0.95}]}"
"115_104001004B8E2D00_tile_677","115_104001004B8E2D00_tile_677.png","rareplanes_yolo_300_final","3","4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","4","4;3;3;3","Military Fighter/Interceptor/Attack;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","Military Fighter/Interceptor/Attack|small|61|18.3|engine count unclear from overhead display view|swept wings with fighter-like planform;Military Transport/Utility/AWAC|medium|56|16.8|multiple engines not clearly discernible; likely twin-engine utility/transport display aircraft|straight to mildly swept transport-like wings with conventional tail;Military Transport/Utility/AWAC|small|33|9.9|not discernible|rotary-wing silhouette rather than fixed-wing;Military Transport/Utility/AWAC|large|70|21|not discernible|very large rotorcraft / display aircraft silhouette; exact type unclear","","75.0%","25.0%","","73.0%","82.0%;78.0%;57.0%;41.0%","The image appears to show an outdoor aircraft display/museum area rather than an active airfield. I can identify four aircraft-like objects: one fighter-style jet on the left circular pad, one transport/utility-style fixed-wing aircraft below it, one small helicopter near the center-bottom, and one large helicopter/rotorcraft at the lower-left. Because the ontology does not include a helicopter-specific class, the rotorcraft are mapped to Military Transport/Utility/AWAC as the closest fit. No clear civil airliners are present.","$0.0073","12937","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.82,""estimated_longest_dimension_px"":61,""estimated_length_m"":18.3,""engine_count_observation"":""engine count unclear from overhead display view"",""wing_shape_observation"":""swept wings with fighter-like planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":171,""y_center"":304,""width"":61,""height"":53}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.78,""estimated_longest_dimension_px"":56,""estimated_length_m"":16.8,""engine_count_observation"":""multiple engines not clearly discernible; likely twin-engine utility/transport display aircraft"",""wing_shape_observation"":""straight to mildly swept transport-like wings with conventional tail"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":156,""y_center"":390,""width"":56,""height"":54}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.57,""estimated_longest_dimension_px"":33,""estimated_length_m"":9.9,""engine_count_observation"":""not discernible"",""wing_shape_observation"":""rotary-wing silhouette rather than fixed-wing"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":256,""y_center"":447,""width"":33,""height"":26}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.41,""estimated_longest_dimension_px"":70,""estimated_length_m"":21,""engine_count_observation"":""not discernible"",""wing_shape_observation"":""very large rotorcraft / display aircraft silhouette; exact type unclear"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":106,""y_center"":490,""width"":92,""height"":86}}],""count"":4,""countConfidence"":0.73,""decision_rationale"":""The image appears to show an outdoor aircraft display/museum area rather than an active airfield. I can identify four aircraft-like objects: one fighter-style jet on the left circular pad, one transport/utility-style fixed-wing aircraft below it, one small helicopter near the center-bottom, and one large helicopter/rotorcraft at the lower-left. Because the ontology does not include a helicopter-specific class, the rotorcraft are mapped to Military Transport/Utility/AWAC as the closest fit. No clear civil airliners are present."",""points"":[{""class_id"":4,""x"":171,""y"":304,""confidence"":0.82},{""class_id"":3,""x"":156,""y"":390,""confidence"":0.78},{""class_id"":3,""x"":256,""y"":447,""confidence"":0.57},{""class_id"":3,""x"":106,""y"":490,""confidence"":0.41}]}"
"20_1040010038CAE700_tile_123","20_1040010038CAE700_tile_123.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|large military transport|249|47.5|Four underwing engines visible|High-mounted swept wing with T-tail","","100.0%","100.0%","","99.0%","97.0%","The image shows a single large aircraft parked on an apron. Its high wing, T-tail, and four underwing engines are characteristic of a large military transport aircraft rather than a civil airliner or fighter. No additional complete aircraft are visible; partial cropped shapes at the left edge are insufficient to count as separate full aircraft.","$0.0035","4330","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.97,""estimated_longest_dimension_px"":249,""estimated_length_m"":47.5,""engine_count_observation"":""Four underwing engines visible"",""wing_shape_observation"":""High-mounted swept wing with T-tail"",""transport_size_bucket"":""large military transport"",""bbox"":{""x_center"":547,""y_center"":279,""width"":188,""height"":249}}],""count"":1,""countConfidence"":0.99,""decision_rationale"":""The image shows a single large aircraft parked on an apron. Its high wing, T-tail, and four underwing engines are characteristic of a large military transport aircraft rather than a civil airliner or fighter. No additional complete aircraft are visible; partial cropped shapes at the left edge are insufficient to count as separate full aircraft."",""points"":[{""class_id"":3,""x"":547,""y"":279,""confidence"":0.97}]}"
"31_10400100443CFD00_tile_260","31_10400100443CFD00_tile_260.png","rareplanes_yolo_300_final","4","1;1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|small|59|28|twin-engine appearance likely, exact engine count unclear from crop|low-mounted swept wings with conventional narrow-body airliner planform;Small Civil Transport/Utility|small|58|29|twin-engine appearance likely, exact engine count unclear from crop|low-mounted swept wings with conventional narrow-body airliner planform;Small Civil Transport/Utility|small|57|28|twin-engine appearance likely, exact engine count unclear from crop|low-mounted swept wings with conventional narrow-body airliner planform;Small Civil Transport/Utility|small|61|30|twin-engine appearance likely, exact engine count unclear from crop|low-mounted swept wings with conventional narrow-body airliner planform","","100.0%","0.0%","","97.0%","86.0%;88.0%;87.0%;85.0%","Four aircraft are visible along the top edge of the apron, each parked at a gate stand. All appear to be civil narrow-body passenger jets viewed from above. Their apparent size is consistent with the ontology's small civil transport bucket rather than medium/large transports or military aircraft. No clear military features, AWAC dome, fighter proportions, or heavy wide-body size are visible. The aircraft are partially cropped by the top image boundary, so class confidence is slightly reduced but count confidence remains high.","$0.0074","8811","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.86,""estimated_longest_dimension_px"":59,""estimated_length_m"":28,""engine_count_observation"":""twin-engine appearance likely, exact engine count unclear from crop"",""wing_shape_observation"":""low-mounted swept wings with conventional narrow-body airliner planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":41,""y_center"":9,""width"":37,""height"":19}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.88,""estimated_longest_dimension_px"":58,""estimated_length_m"":29,""engine_count_observation"":""twin-engine appearance likely, exact engine count unclear from crop"",""wing_shape_observation"":""low-mounted swept wings with conventional narrow-body airliner planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":176,""y_center"":12,""width"":40,""height"":21}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.87,""estimated_longest_dimension_px"":57,""estimated_length_m"":28,""engine_count_observation"":""twin-engine appearance likely, exact engine count unclear from crop"",""wing_shape_observation"":""low-mounted swept wings with conventional narrow-body airliner planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":336,""y_center"":10,""width"":39,""height"":20}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.85,""estimated_longest_dimension_px"":61,""estimated_length_m"":30,""engine_count_observation"":""twin-engine appearance likely, exact engine count unclear from crop"",""wing_shape_observation"":""low-mounted swept wings with conventional narrow-body airliner planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":494,""y_center"":11,""width"":43,""height"":22}}],""count"":4,""countConfidence"":0.97,""decision_rationale"":""Four aircraft are visible along the top edge of the apron, each parked at a gate stand. All appear to be civil narrow-body passenger jets viewed from above. Their apparent size is consistent with the ontology's small civil transport bucket rather than medium/large transports or military aircraft. No clear military features, AWAC dome, fighter proportions, or heavy wide-body size are visible. The aircraft are partially cropped by the top image boundary, so class confidence is slightly reduced but count confidence remains high."",""points"":[{""class_id"":0,""x"":41,""y"":9,""confidence"":0.86},{""class_id"":0,""x"":176,""y"":12,""confidence"":0.88},{""class_id"":0,""x"":336,""y"":10,""confidence"":0.87},{""class_id"":0,""x"":494,""y"":11,""confidence"":0.85}]}"
"71_10400100379F8200_tile_293","71_10400100379F8200_tile_293.png","rareplanes_yolo_300_final","4","0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","6","1;1;1;1;4;4","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Medium Civil Transport/Utility|medium|40|12|single-engine observed|straight low-wing light aircraft silhouette;Medium Civil Transport/Utility|medium|36|11|single-engine observed|straight wing light aircraft silhouette;Medium Civil Transport/Utility|medium|28|9|single-engine observed|straight wing light aircraft silhouette;Medium Civil Transport/Utility|medium|14|5|unclear|small fixed-wing silhouette;Military Fighter/Interceptor/Attack|small|13|5|unclear|small swept-wing or compact aircraft-like silhouette;Military Fighter/Interceptor/Attack|small|11|4|unclear|small compact aircraft-like silhouette","","66.7%","0.0%","","62.0%","72.0%;70.0%;68.0%;55.0%;51.0%;46.0%","Detected six aircraft-like objects. Four are clearly parked fixed-wing light aircraft on the left apron/grass area and are best matched to the civil transport/utility classes; given their modest apparent size, class 1 is the closest ontology fit. Two additional very small aircraft-like shapes are present with low certainty: one near the left-center grass and one on the right grassy strip, both possibly small aircraft or markers; these were assigned low-confidence class 4 due to compact appearance and lack of clear civil transport features. Overall count confidence is moderate because two detections are ambiguous.","$0.0089","13373","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.72,""estimated_longest_dimension_px"":40,""estimated_length_m"":12,""engine_count_observation"":""single-engine observed"",""wing_shape_observation"":""straight low-wing light aircraft silhouette"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":22,""y_center"":136,""width"":28,""height"":40}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.7,""estimated_longest_dimension_px"":36,""estimated_length_m"":11,""engine_count_observation"":""single-engine observed"",""wing_shape_observation"":""straight wing light aircraft silhouette"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":57,""y_center"":149,""width"":26,""height"":36}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.68,""estimated_longest_dimension_px"":28,""estimated_length_m"":9,""engine_count_observation"":""single-engine observed"",""wing_shape_observation"":""straight wing light aircraft silhouette"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":120,""y_center"":176,""width"":24,""height"":28}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.55,""estimated_longest_dimension_px"":14,""estimated_length_m"":5,""engine_count_observation"":""unclear"",""wing_shape_observation"":""small fixed-wing silhouette"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":81,""y_center"":149,""width"":14,""height"":14}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.51,""estimated_longest_dimension_px"":13,""estimated_length_m"":5,""engine_count_observation"":""unclear"",""wing_shape_observation"":""small swept-wing or compact aircraft-like silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":82,""y_center"":123,""width"":13,""height"":13}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.46,""estimated_longest_dimension_px"":11,""estimated_length_m"":4,""engine_count_observation"":""unclear"",""wing_shape_observation"":""small compact aircraft-like silhouette"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":367,""y_center"":187,""width"":11,""height"":11}}],""count"":6,""countConfidence"":0.62,""decision_rationale"":""Detected six aircraft-like objects. Four are clearly parked fixed-wing light aircraft on the left apron/grass area and are best matched to the civil transport/utility classes; given their modest apparent size, class 1 is the closest ontology fit. Two additional very small aircraft-like shapes are present with low certainty: one near the left-center grass and one on the right grassy strip, both possibly small aircraft or markers; these were assigned low-confidence class 4 due to compact appearance and lack of clear civil transport features. Overall count confidence is moderate because two detections are ambiguous."",""points"":[{""class_id"":1,""x"":22,""y"":136,""confidence"":0.72},{""class_id"":1,""x"":57,""y"":149,""confidence"":0.7},{""class_id"":1,""x"":120,""y"":176,""confidence"":0.68},{""class_id"":1,""x"":81,""y"":149,""confidence"":0.55},{""class_id"":4,""x"":82,""y"":123,""confidence"":0.51},{""class_id"":4,""x"":367,""y"":187,""confidence"":0.46}]}"
"53_10400100087A4F00_tile_97","53_10400100087A4F00_tile_97.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|large military transport|130|36|4 engines visible, mounted under wings|high straight wing with transport aircraft tailplane;Military Transport/Utility/AWAC|large military transport|139|39|4 engines visible, mounted under wings|high straight wing with transport aircraft tailplane","","100.0%","100.0%","","99.0%","97.0%;98.0%","Two aircraft are clearly visible on the apron. Both have the silhouette of large military transport aircraft: high-mounted straight wings, four engines, bulky fuselage, and tall tail assembly. They do not resemble civil airliners or fighter aircraft.","$0.0045","6063","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.97,""estimated_longest_dimension_px"":130,""estimated_length_m"":36,""engine_count_observation"":""4 engines visible, mounted under wings"",""wing_shape_observation"":""high straight wing with transport aircraft tailplane"",""transport_size_bucket"":""large military transport"",""bbox"":{""x_center"":431,""y_center"":73,""width"":125,""height"":100}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.98,""estimated_longest_dimension_px"":139,""estimated_length_m"":39,""engine_count_observation"":""4 engines visible, mounted under wings"",""wing_shape_observation"":""high straight wing with transport aircraft tailplane"",""transport_size_bucket"":""large military transport"",""bbox"":{""x_center"":379,""y_center"":454,""width"":135,""height"":113}}],""count"":2,""countConfidence"":0.99,""decision_rationale"":""Two aircraft are clearly visible on the apron. Both have the silhouette of large military transport aircraft: high-mounted straight wings, four engines, bulky fuselage, and tall tail assembly. They do not resemble civil airliners or fighter aircraft."",""points"":[{""class_id"":3,""x"":431,""y"":73,""confidence"":0.97},{""class_id"":3,""x"":379,""y"":454,""confidence"":0.98}]}"
"23_104001002E8B7900_tile_2580","23_104001002E8B7900_tile_2580.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|117|26|engine count not clearly visible; likely twin-engine turboprop or small regional aircraft|straight to mildly tapered high-mounted wings visible in partial view","","100.0%","100.0%","","71.0%","58.0%","One aircraft is visible, partially cropped at the top-left edge of the image. Its apparent size and planform suggest a medium civil transport/utility aircraft rather than a large transport or military platform. Classification confidence is limited because the aircraft is only partially visible and fine details are obscured.","$0.0036","8523","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.58,""estimated_longest_dimension_px"":117,""estimated_length_m"":26,""engine_count_observation"":""engine count not clearly visible; likely twin-engine turboprop or small regional aircraft"",""wing_shape_observation"":""straight to mildly tapered high-mounted wings visible in partial view"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":68,""y_center"":10,""width"":136,""height"":21}}],""count"":1,""countConfidence"":0.71,""decision_rationale"":""One aircraft is visible, partially cropped at the top-left edge of the image. Its apparent size and planform suggest a medium civil transport/utility aircraft rather than a large transport or military platform. Classification confidence is limited because the aircraft is only partially visible and fine details are obscured."",""points"":[{""class_id"":1,""x"":68,""y"":10,""confidence"":0.58}]}"
"77_1040010043B0F100_tile_735","77_1040010043B0F100_tile_735.png","rareplanes_yolo_300_final","3","1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","3","2;2;1","Large Civil Transport/Utility;Large Civil Transport/Utility;Medium Civil Transport/Utility","Large Civil Transport/Utility|large|131|58|Likely twin-engine underwing transport jet|Swept low wing with conventional tail;Large Civil Transport/Utility|large|132|60|Likely twin-engine underwing transport jet|Swept low wing with conventional tail;Medium Civil Transport/Utility|medium|109|42|Likely twin-engine underwing narrowbody/regional transport|Swept low wing with conventional tail","","100.0%","33.3%","","97.0%","90.0%;93.0%;82.0%","Three parked aircraft are visible along the right-side apron. The top and middle aircraft appear noticeably longer with larger fuselages and wingspans, consistent with large civil transport jets. The bottom aircraft is visibly smaller but still a transport-category civil jet, consistent with a medium civil transport. No clear military-specific features are visible.","$0.0057","7687","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.9,""estimated_longest_dimension_px"":131,""estimated_length_m"":58,""engine_count_observation"":""Likely twin-engine underwing transport jet"",""wing_shape_observation"":""Swept low wing with conventional tail"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":727,""y_center"":99,""width"":136,""height"":81}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.93,""estimated_longest_dimension_px"":132,""estimated_length_m"":60,""engine_count_observation"":""Likely twin-engine underwing transport jet"",""wing_shape_observation"":""Swept low wing with conventional tail"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":722,""y_center"":255,""width"":137,""height"":87}},{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.82,""estimated_longest_dimension_px"":109,""estimated_length_m"":42,""engine_count_observation"":""Likely twin-engine underwing narrowbody/regional transport"",""wing_shape_observation"":""Swept low wing with conventional tail"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":719,""y_center"":403,""width"":113,""height"":79}}],""count"":3,""countConfidence"":0.97,""decision_rationale"":""Three parked aircraft are visible along the right-side apron. The top and middle aircraft appear noticeably longer with larger fuselages and wingspans, consistent with large civil transport jets. The bottom aircraft is visibly smaller but still a transport-category civil jet, consistent with a medium civil transport. No clear military-specific features are visible."",""points"":[{""class_id"":2,""x"":727,""y"":99,""confidence"":0.9},{""class_id"":2,""x"":722,""y"":255,""confidence"":0.93},{""class_id"":1,""x"":719,""y"":403,""confidence"":0.82}]}"
"18_10400100211BDD00_tile_4065","18_10400100211BDD00_tile_4065.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|128|36|Two underwing engines visible, one per wing|Low-mounted swept wings with conventional tail","","100.0%","100.0%","","97.0%","86.0%","The image shows a single aircraft on a runway. Its planform indicates a civil jet transport with two underwing engines, swept wings, and a conventional tail. The apparent size is consistent with a medium civil airliner/regional-to-narrowbody transport rather than a very large widebody or a small utility aircraft. No military-specific features are evident.","$0.0036","4260","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.86,""estimated_longest_dimension_px"":128,""estimated_length_m"":36,""engine_count_observation"":""Two underwing engines visible, one per wing"",""wing_shape_observation"":""Low-mounted swept wings with conventional tail"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":161,""y_center"":82,""width"":157,""height"":105}}],""count"":1,""countConfidence"":0.97,""decision_rationale"":""The image shows a single aircraft on a runway. Its planform indicates a civil jet transport with two underwing engines, swept wings, and a conventional tail. The apparent size is consistent with a medium civil airliner/regional-to-narrowbody transport rather than a very large widebody or a small utility aircraft. No military-specific features are evident."",""points"":[{""class_id"":1,""x"":161,""y"":82,""confidence"":0.86}]}"
"67_1040010048B5A300_tile_1312","67_1040010048B5A300_tile_1312.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|large military transport|129|36.5|4 engines visible/strongly implied under swept wings|swept wings with large transport fuselage and conventional tail","","100.0%","100.0%","","98.0%","95.0%","The image shows a single clearly visible aircraft in the upper-right portion of the frame. Its large fuselage, high-capacity transport proportions, and apparent four-engine wing-mounted configuration are consistent with a military transport aircraft rather than a civil airliner or fighter. No additional complete aircraft are visible elsewhere in the scene; other bright linear features near buildings appear to be ground objects/structures, not aircraft.","$0.0038","4942","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.95,""estimated_longest_dimension_px"":129,""estimated_length_m"":36.5,""engine_count_observation"":""4 engines visible/strongly implied under swept wings"",""wing_shape_observation"":""swept wings with large transport fuselage and conventional tail"",""transport_size_bucket"":""large military transport"",""bbox"":{""x_center"":468,""y_center"":94,""width"":88,""height"":129}}],""count"":1,""countConfidence"":0.98,""decision_rationale"":""The image shows a single clearly visible aircraft in the upper-right portion of the frame. Its large fuselage, high-capacity transport proportions, and apparent four-engine wing-mounted configuration are consistent with a military transport aircraft rather than a civil airliner or fighter. No additional complete aircraft are visible elsewhere in the scene; other bright linear features near buildings appear to be ground objects/structures, not aircraft."",""points"":[{""class_id"":3,""x"":468,""y"":94,""confidence"":0.95}]}"
"67_104001003F0B3200_tile_1320","67_104001003F0B3200_tile_1320.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|small|95|22|Engine count not clearly visible; likely 2 underwing engines obscured by crop|Swept low wing consistent with small/medium civil jet","","100.0%","0.0%","","71.0%","62.0%","One aircraft is partially visible along the right edge of the image at a gate/apron position. Only the forward fuselage/wing section is visible, limiting certainty. The visible planform appears consistent with a civil transport jet rather than a military aircraft. Because only part of the aircraft is in frame and its apparent size is modest, it is most consistent with Small Civil Transport/Utility, though Medium Civil Transport/Utility is a secondary possibility.","$0.0039","6381","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.62,""estimated_longest_dimension_px"":95,""estimated_length_m"":22,""engine_count_observation"":""Engine count not clearly visible; likely 2 underwing engines obscured by crop"",""wing_shape_observation"":""Swept low wing consistent with small/medium civil jet"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":996,""y_center"":242,""width"":56,""height"":95}}],""count"":1,""countConfidence"":0.71,""decision_rationale"":""One aircraft is partially visible along the right edge of the image at a gate/apron position. Only the forward fuselage/wing section is visible, limiting certainty. The visible planform appears consistent with a civil transport jet rather than a military aircraft. Because only part of the aircraft is in frame and its apparent size is modest, it is most consistent with Small Civil Transport/Utility, though Medium Civil Transport/Utility is a secondary possibility."",""points"":[{""class_id"":0,""x"":968,""y"":242,""confidence"":0.62}]}"
"126_104001000C4AEE00_tile_2029","126_104001000C4AEE00_tile_2029.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|52|23|Engine details not clearly visible due to partial crop and resolution; likely twin-engine narrow-body/regional jet|Swept-wing civil jet silhouette, only nose/forward fuselage visible at image edge","","100.0%","100.0%","","62.0%","70.0%","One aircraft is visible, partially cropped at the top-right edge of the image. The visible portion appears to be a white civil aircraft on an airport apron/taxiway. Due to only partial visibility and lack of clear structural detail, classification is uncertain, but it is more consistent with a medium civil transport than a military type or very large transport.","$0.0038","6369","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.7,""estimated_longest_dimension_px"":52,""estimated_length_m"":23,""engine_count_observation"":""Engine details not clearly visible due to partial crop and resolution; likely twin-engine narrow-body/regional jet"",""wing_shape_observation"":""Swept-wing civil jet silhouette, only nose/forward fuselage visible at image edge"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":1001,""y_center"":54,""width"":46,""height"":18}}],""count"":1,""countConfidence"":0.62,""decision_rationale"":""One aircraft is visible, partially cropped at the top-right edge of the image. The visible portion appears to be a white civil aircraft on an airport apron/taxiway. Due to only partial visibility and lack of clear structural detail, classification is uncertain, but it is more consistent with a medium civil transport than a military type or very large transport."",""points"":[{""class_id"":1,""x"":1001,""y"":54,""confidence"":0.7}]}"
"77_1040010040119E00_tile_903","77_1040010040119E00_tile_903.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|104|52|Likely twin-engine jet; engines not fully resolved due to partial crop|Swept wings with conventional large airliner planform","","100.0%","100.0%","","95.0%","91.0%","One airplane is visible in the upper-left portion of the image, partially cropped by the frame edge. Its large fuselage, swept wings, and overall airport-ramp context indicate a large civil jet transport rather than a military aircraft or smaller regional aircraft. No other aircraft are clearly visible; the bright elongated objects at lower right appear to be ground vehicles or equipment rather than planes.","$0.0037","4348","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.91,""estimated_longest_dimension_px"":104,""estimated_length_m"":52,""engine_count_observation"":""Likely twin-engine jet; engines not fully resolved due to partial crop"",""wing_shape_observation"":""Swept wings with conventional large airliner planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":31,""y_center"":73,""width"":62,""height"":104}}],""count"":1,""countConfidence"":0.95,""decision_rationale"":""One airplane is visible in the upper-left portion of the image, partially cropped by the frame edge. Its large fuselage, swept wings, and overall airport-ramp context indicate a large civil jet transport rather than a military aircraft or smaller regional aircraft. No other aircraft are clearly visible; the bright elongated objects at lower right appear to be ground vehicles or equipment rather than planes."",""points"":[{""class_id"":2,""x"":31,""y"":73,""confidence"":0.91}]}"
