"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"23_104001002E8B7900_tile_2580","23_104001002E8B7900_tile_2580.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|134|40.2||low swept transport wings visible on a heavily edge-clipped wide-body-like civil airframe segment","2|0.1309|0.0234|0.2617|0.0469|0.8200","100.0%","0.0%","0.0%","78.0%","82.0%","The final chip contains one plausible aircraft candidate: a heavily edge-clipped airliner at the top-left boundary, showing bright fuselage/wing structure with broad transport geometry rather than a small GA plane or fighter. Confidence is moderated because most of the airframe is cut off by the image edge, so the visible length is only a lower bound; the main alternative is a medium civil transport if the unseen fuselage proves narrower/shorter than the exposed wing-root and body bulk suggest. Low resolution and strong clipping are the main limitations, but no other aircraft-like objects are evident elsewhere in the chip.","$0.0104","7791","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.82,""bbox"":{""x_center"":0.1309,""y_center"":0.0234,""width"":0.2617,""height"":0.0469},""estimated_longest_dimension_px"":134,""estimated_length_m"":40.2,""wing_shape_observation"":""low swept transport wings visible on a heavily edge-clipped wide-body-like civil airframe segment"",""transport_size_bucket"":""large""}],""count"":1,""countConfidence"":0.78,""decision_rationale"":""The final chip contains one plausible aircraft candidate: a heavily edge-clipped airliner at the top-left boundary, showing bright fuselage/wing structure with broad transport geometry rather than a small GA plane or fighter. Confidence is moderated because most of the airframe is cut off by the image edge, so the visible length is only a lower bound; the main alternative is a medium civil transport if the unseen fuselage proves narrower/shorter than the exposed wing-root and body bulk suggest. Low resolution and strong clipping are the main limitations, but no other aircraft-like objects are evident elsewhere in the chip."",""count"":1}"
"81_1040010032B86F00_tile_373","81_1040010032B86F00_tile_373.png","rareplanes_yolo_300_final","1","0","Small Civil Transport/Utility","1","0","Small Civil Transport/Utility","Small Civil Transport/Utility|small|38|11.4||straight high-aspect wing, small light-aircraft planform","0|0.2710|0.1860|0.0660|0.0550|0.9700","100.0%","100.0%","0.0%","98.0%","97.0%","The final chip contains one clearly visible small fixed-wing aircraft near the hangar apron at upper left; its compact fuselage, straight wing planform, and light-aircraft proportions fit Small Civil Transport/Utility rather than a jet or military type. Confidence is high because the aircraft is isolated and fully visible, with little crowding; the main uncertainty is only whether it is a very small utility twin or a single-engine light aircraft, but either way it remains class 0.","$0.0101","14592","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.97,""estimated_longest_dimension_px"":38,""estimated_length_m"":11.4,""wing_shape_observation"":""straight high-aspect wing, small light-aircraft planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.271,""y_center"":0.186,""width"":0.066,""height"":0.055}}],""count"":1,""countConfidence"":0.98,""decision_rationale"":""The final chip contains one clearly visible small fixed-wing aircraft near the hangar apron at upper left; its compact fuselage, straight wing planform, and light-aircraft proportions fit Small Civil Transport/Utility rather than a jet or military type. Confidence is high because the aircraft is isolated and fully visible, with little crowding; the main uncertainty is only whether it is a very small utility twin or a single-engine light aircraft, but either way it remains class 0."",""points"":[]}"
"93_104001000493AA00_tile_1556","93_104001000493AA00_tile_1556.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|206|62|twin underwing engines visible|low swept wings with wide-body airliner proportions","2|0.5220|0.1770|0.3640|0.2660|0.9700","100.0%","100.0%","100.0%","98.0%","97.0%","The final chip shows one clearly identifiable aircraft near the top-center: a large civil airliner with a long, bulky fuselage, broad swept low wings, and two visible underwing engines, consistent with a wide-body/large transport rather than a narrow-body or military type. No other parked aircraft are visible; remaining objects are service vehicles, shadows, and apron markings. Main uncertainty is exact subtype because of shadowing and top-edge proximity, but the most likely alternative is a medium civil jet, which is less consistent with the observed fuselage bulk and span.","$0.0103","5536","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.97,""estimated_longest_dimension_px"":206,""estimated_length_m"":62,""engine_count_observation"":""twin underwing engines visible"",""wing_shape_observation"":""low swept wings with wide-body airliner proportions"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.522,""y_center"":0.177,""width"":0.364,""height"":0.266}}],""count"":1,""countConfidence"":0.98,""decision_rationale"":""The final chip shows one clearly identifiable aircraft near the top-center: a large civil airliner with a long, bulky fuselage, broad swept low wings, and two visible underwing engines, consistent with a wide-body/large transport rather than a narrow-body or military type. No other parked aircraft are visible; remaining objects are service vehicles, shadows, and apron markings. Main uncertainty is exact subtype because of shadowing and top-edge proximity, but the most likely alternative is a medium civil jet, which is less consistent with the observed fuselage bulk and span."",""count"":1}"
"81_1040010032B86F00_tile_375","81_1040010032B86F00_tile_375.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","","","","","","0.0%","0.0%","","91.0%","","A full scan of the target chip shows roads, parking lot vehicles, trees, grass, a small building cluster, and a narrow bright linear structure near the right edge that lacks clear fuselage, wing, and tail geometry of an aircraft. The strongest uncertainty is whether that bright right-edge object could be a very small clipped aircraft, but its shape reads more like a ground structure or ramp marking than a fixed-wing airframe. Low contrast and edge clutter modestly reduce confidence, but no defensible aircraft candidates are present.","$0.0093","4246","512","512","completed","{""objects"":[],""count"":0,""countConfidence"":0.91,""decision_rationale"":""A full scan of the target chip shows roads, parking lot vehicles, trees, grass, a small building cluster, and a narrow bright linear structure near the right edge that lacks clear fuselage, wing, and tail geometry of an aircraft. The strongest uncertainty is whether that bright right-edge object could be a very small clipped aircraft, but its shape reads more like a ground structure or ramp marking than a fixed-wing airframe. Low contrast and edge clutter modestly reduce confidence, but no defensible aircraft candidates are present.""}"
"55_1040010049CD5600_tile_624","55_1040010049CD5600_tile_624.png","rareplanes_yolo_300_final","2","3;3","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC","6","3;3;4;4;4;4","Military Transport/Utility/AWAC;Military Transport/Utility/AWAC;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Military Transport/Utility/AWAC|medium-large transport|126|38|four-engine transport/tanker-like silhouettes visible on both top-right aircraft|straight-to-moderately swept transport wings with large fuselage and conventional tail;Military Transport/Utility/AWAC|medium-large transport|124|37|four engines visible|transport-type wing with broad span and bulky fuselage;Military Fighter/Interceptor/Attack|small tactical jet|53|16||compact swept-wing jet with slender fuselage;Military Fighter/Interceptor/Attack|small tactical jet|58|17||compact swept-wing jet/fighter-like planform;Military Fighter/Interceptor/Attack|small tactical jet|59|18||compact swept-wing jet/fighter-like planform;Military Fighter/Interceptor/Attack|small tactical jet|43|13||partial compact swept-wing aircraft at right edge","3|0.8660|0.1500|0.1550|0.1470|0.9500;3|0.9690|0.1470|0.0620|0.1490|0.9400;4|0.8740|0.5700|0.0660|0.0890|0.8600;4|0.8690|0.7960|0.0860|0.1150|0.8400;4|0.9610|0.8010|0.0740|0.1150|0.8400;4|0.9980|0.8020|0.0040|0.1110|0.6900","33.3%","33.3%","16.7%","93.0%","95.0%;94.0%;86.0%;84.0%;84.0%;69.0%","The chip shows two large parked multi-engine transport-type aircraft at the top right with bulky fuselages and broad transport wings, supporting Military Transport/Utility/AWAC, plus four smaller compact swept-wing aircraft lower right consistent with fighter/attack jets; one of these is clipped at the right edge, which is the main uncertainty. The most likely alternative is reinterpreting one lower-right aircraft as a small utility helicopter or trainer, but the visible narrow fuselage and swept fixed-wing planform favor fighters. Edge clipping on the far-right aircraft slightly lowers confidence, while scene clutter is otherwise limited.","$0.0149","12691","512","512","completed","{""objects"":[{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.95,""estimated_longest_dimension_px"":126,""estimated_length_m"":38,""engine_count_observation"":""four-engine transport/tanker-like silhouettes visible on both top-right aircraft"",""wing_shape_observation"":""straight-to-moderately swept transport wings with large fuselage and conventional tail"",""transport_size_bucket"":""medium-large transport"",""bbox"":{""x_center"":0.866,""y_center"":0.150,""width"":0.155,""height"":0.147}},{""class"":3,""className"":""Military Transport/Utility/AWAC"",""confidence"":0.94,""estimated_longest_dimension_px"":124,""estimated_length_m"":37,""engine_count_observation"":""four engines visible"",""wing_shape_observation"":""transport-type wing with broad span and bulky fuselage"",""transport_size_bucket"":""medium-large transport"",""bbox"":{""x_center"":0.969,""y_center"":0.147,""width"":0.062,""height"":0.149}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.86,""estimated_longest_dimension_px"":53,""estimated_length_m"":16,""wing_shape_observation"":""compact swept-wing jet with slender fuselage"",""transport_size_bucket"":""small tactical jet"",""bbox"":{""x_center"":0.874,""y_center"":0.570,""width"":0.066,""height"":0.089}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.84,""estimated_longest_dimension_px"":58,""estimated_length_m"":17,""wing_shape_observation"":""compact swept-wing jet/fighter-like planform"",""transport_size_bucket"":""small tactical jet"",""bbox"":{""x_center"":0.869,""y_center"":0.796,""width"":0.086,""height"":0.115}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.84,""estimated_longest_dimension_px"":59,""estimated_length_m"":18,""wing_shape_observation"":""compact swept-wing jet/fighter-like planform"",""transport_size_bucket"":""small tactical jet"",""bbox"":{""x_center"":0.961,""y_center"":0.801,""width"":0.074,""height"":0.115}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.69,""estimated_longest_dimension_px"":43,""estimated_length_m"":13,""wing_shape_observation"":""partial compact swept-wing aircraft at right edge"",""transport_size_bucket"":""small tactical jet"",""bbox"":{""x_center"":0.998,""y_center"":0.802,""width"":0.004,""height"":0.111}}],""count"":6,""countConfidence"":0.93,""decision_rationale"":""The chip shows two large parked multi-engine transport-type aircraft at the top right with bulky fuselages and broad transport wings, supporting Military Transport/Utility/AWAC, plus four smaller compact swept-wing aircraft lower right consistent with fighter/attack jets; one of these is clipped at the right edge, which is the main uncertainty. The most likely alternative is reinterpreting one lower-right aircraft as a small utility helicopter or trainer, but the visible narrow fuselage and swept fixed-wing planform favor fighters. Edge clipping on the far-right aircraft slightly lowers confidence, while scene clutter is otherwise limited.""}"
"55_1040010048841900_tile_471","55_1040010048841900_tile_471.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|63|||partial swept-wing civil jet visible, clipped at left image edge","1|0.0210|0.3710|0.0420|0.1110|0.7200","100.0%","0.0%","0.0%","78.0%","72.0%","The final chip contains one plausible aircraft candidate: a left-edge-clipped white airframe segment showing a civil-jet-like swept wing and fuselage/tail-root structure on an apron. Because most of the aircraft is outside the image, the visible size is only a lower bound; the remaining geometry fits a medium civil transport better than a small utility plane, while there is insufficient fuselage bulk to support a large transport. Main uncertainty comes from severe clipping and limited visible structure, with the most likely alternative being a large civil transport partial view.","$0.0101","9589","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.72,""estimated_longest_dimension_px"":63,""wing_shape_observation"":""partial swept-wing civil jet visible, clipped at left image edge"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":0.021,""y_center"":0.371,""width"":0.042,""height"":0.111}}],""count"":1,""countConfidence"":0.78,""decision_rationale"":""The final chip contains one plausible aircraft candidate: a left-edge-clipped white airframe segment showing a civil-jet-like swept wing and fuselage/tail-root structure on an apron. Because most of the aircraft is outside the image, the visible size is only a lower bound; the remaining geometry fits a medium civil transport better than a small utility plane, while there is insufficient fuselage bulk to support a large transport. Main uncertainty comes from severe clipping and limited visible structure, with the most likely alternative being a large civil transport partial view."",""count"":1}"
"100_1040010046CD1500_tile_299","100_1040010046CD1500_tile_299.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|146|43.8|twin-engine underwing transport appearance|swept low wing with conventional civil jet planform","1|0.1940|0.0880|0.3880|0.1760|0.8200","100.0%","0.0%","0.0%","90.0%","82.0%","The final chip shows one partially clipped aircraft at the upper-left edge with a conventional civil airliner layout: tubular fuselage, swept low wing, and underwing engine geometry consistent with a medium civil transport rather than a small utility plane or military type. Confidence is reduced because the nose, tail, and part of the airframe are cut off by the image boundary, making full-length estimation approximate; the most likely alternative is a large civil transport if the missing fuselage section is substantially longer than implied by the visible portion.","$0.0103","5119","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.82,""estimated_longest_dimension_px"":146,""estimated_length_m"":43.8,""engine_count_observation"":""twin-engine underwing transport appearance"",""wing_shape_observation"":""swept low wing with conventional civil jet planform"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":0.194,""y_center"":0.088,""width"":0.388,""height"":0.176}}],""count"":1,""countConfidence"":0.9,""decision_rationale"":""The final chip shows one partially clipped aircraft at the upper-left edge with a conventional civil airliner layout: tubular fuselage, swept low wing, and underwing engine geometry consistent with a medium civil transport rather than a small utility plane or military type. Confidence is reduced because the nose, tail, and part of the airframe are cut off by the image boundary, making full-length estimation approximate; the most likely alternative is a large civil transport if the missing fuselage section is substantially longer than implied by the visible portion."",""points"":[]}"
"115_104001004B8E2D00_tile_1039","115_104001004B8E2D00_tile_1039.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","1","4","Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack||58|||compact swept-wing tactical jet planform, partially clipped at lower-right edge","4|0.9640|0.9480|0.0720|0.1040|0.7800","100.0%","100.0%","100.0%","84.0%","78.0%","The final chip contains one plausible aircraft candidate at the lower-right edge: a compact, partially clipped jet with swept wings and fighter-like proportions rather than a civil transport fuselage-and-wing layout. Confidence is reduced because the airframe is edge-cut and partly obscured by the frame boundary, limiting tail and fuselage detail; the most likely alternative is a small/medium civil jet fragment, but the compact tactical planform favors a military fighter classification.","$0.0099","5868","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.78,""estimated_longest_dimension_px"":58,""wing_shape_observation"":""compact swept-wing tactical jet planform, partially clipped at lower-right edge"",""bbox"":{""x_center"":0.964,""y_center"":0.948,""width"":0.072,""height"":0.104}}],""count"":1,""countConfidence"":0.84,""decision_rationale"":""The final chip contains one plausible aircraft candidate at the lower-right edge: a compact, partially clipped jet with swept wings and fighter-like proportions rather than a civil transport fuselage-and-wing layout. Confidence is reduced because the airframe is edge-cut and partly obscured by the frame boundary, limiting tail and fuselage detail; the most likely alternative is a small/medium civil jet fragment, but the compact tactical planform favors a military fighter classification."",""points"":[]}"
"23_104001002E8B7900_tile_1038","23_104001002E8B7900_tile_1038.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|medium|153|45.9|twin-engine underwing jet appearance|swept low wings with conventional tail","1|0.6770|0.3110|0.2850|0.2400|0.9500","100.0%","100.0%","100.0%","97.0%","95.0%","The final chip contains one clearly visible parked civil jet at a gate/apron stand. Its overhead morphology shows a narrow-body fuselage, swept low wings, and a conventional tail with apparent underwing twin engines, supporting Medium Civil Transport/Utility rather than Small. The strongest uncertainty is whether the airframe could be a larger narrow-body or partially wide-body, but the apparent length and proportions fit medium best; no other aircraft are evident, and nearby vehicles/buildings were excluded. Clutter from the terminal equipment is minor and does not materially reduce confidence.","$0.0103","15584","512","512","completed","{""objects"":[{""class"":1,""className"":""Medium Civil Transport/Utility"",""confidence"":0.95,""estimated_longest_dimension_px"":153,""estimated_length_m"":45.9,""engine_count_observation"":""twin-engine underwing jet appearance"",""wing_shape_observation"":""swept low wings with conventional tail"",""transport_size_bucket"":""medium"",""bbox"":{""x_center"":0.677,""y_center"":0.311,""width"":0.285,""height"":0.240}}],""count"":1,""countConfidence"":0.97,""decision_rationale"":""The final chip contains one clearly visible parked civil jet at a gate/apron stand. Its overhead morphology shows a narrow-body fuselage, swept low wings, and a conventional tail with apparent underwing twin engines, supporting Medium Civil Transport/Utility rather than Small. The strongest uncertainty is whether the airframe could be a larger narrow-body or partially wide-body, but the apparent length and proportions fit medium best; no other aircraft are evident, and nearby vehicles/buildings were excluded. Clutter from the terminal equipment is minor and does not materially reduce confidence.""}"
"96_104001000896F900_tile_1226","96_104001000896F900_tile_1226.png","rareplanes_yolo_300_final","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","3","4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Military Fighter/Interceptor/Attack||56|||compact swept-wing tactical jet silhouette;Military Fighter/Interceptor/Attack||46|||small swept-wing aircraft, partially cluttered by shadows/nearby objects;Military Fighter/Interceptor/Attack||52|||partial compact swept-wing aircraft at lower-right edge","4|0.8390|0.3600|0.1150|0.1200|0.8200;4|0.7350|0.4000|0.1050|0.1100|0.7400;4|0.9300|0.5600|0.1400|0.1200|0.5800","100.0%","0.0%","0.0%","72.0%","82.0%;74.0%;58.0%","The final chip shows three plausible fixed-wing aircraft clustered at the snowy apron edge: two clearer compact jets with swept-wing fighter-like planforms and one additional partial aircraft clipped at the lower-right. Their small footprint and tactical jet geometry support Military Fighter/Interceptor/Attack over transport classes. Main uncertainty comes from heavy shadows, clutter, and edge clipping, especially for the lower-right candidate; the most likely alternative is that one of the weaker detections is a non-aircraft dark object or severely obscured parked airframe.","$0.0114","20021","512","512","completed","{""objects"":[{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.82,""estimated_longest_dimension_px"":56,""wing_shape_observation"":""compact swept-wing tactical jet silhouette"",""bbox"":{""x_center"":0.839,""y_center"":0.360,""width"":0.115,""height"":0.120}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.74,""estimated_longest_dimension_px"":46,""wing_shape_observation"":""small swept-wing aircraft, partially cluttered by shadows/nearby objects"",""bbox"":{""x_center"":0.735,""y_center"":0.400,""width"":0.105,""height"":0.110}},{""class"":4,""className"":""Military Fighter/Interceptor/Attack"",""confidence"":0.58,""estimated_longest_dimension_px"":52,""wing_shape_observation"":""partial compact swept-wing aircraft at lower-right edge"",""bbox"":{""x_center"":0.930,""y_center"":0.560,""width"":0.140,""height"":0.120}}],""count"":3,""countConfidence"":0.72,""decision_rationale"":""The final chip shows three plausible fixed-wing aircraft clustered at the snowy apron edge: two clearer compact jets with swept-wing fighter-like planforms and one additional partial aircraft clipped at the lower-right. Their small footprint and tactical jet geometry support Military Fighter/Interceptor/Attack over transport classes. Main uncertainty comes from heavy shadows, clutter, and edge clipping, especially for the lower-right candidate; the most likely alternative is that one of the weaker detections is a non-aircraft dark object or severely obscured parked airframe.""}"
"54_10400100061AF700_tile_678","54_10400100061AF700_tile_678.png","rareplanes_yolo_300_final","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","2","2;2","Large Civil Transport/Utility;Large Civil Transport/Utility","Large Civil Transport/Utility|large|177|53.1|twin-engine underwing jet|swept low-wing wide-body/large transport planform;Large Civil Transport/Utility|large|191|57.3|twin-engine underwing jet|swept low-wing wide-body/large transport planform","2|0.6580|0.1750|0.3830|0.2770|0.9600;2|0.6060|0.5100|0.4340|0.2970|0.9700","100.0%","100.0%","100.0%","98.0%","96.0%;97.0%","The final chip contains two clearly visible large parked civil jets, each showing substantial fuselage bulk, long swept low wings, large tailplanes, and underwing twin-engine airliner geometry consistent with large civil transports rather than medium jets or military types. Confidence is high because both airframes are mostly visible and well separated; the main uncertainty is exact subclass sizing since portions of the upper aircraft approach the image edge and shadows are strong, but the most likely alternative would still be medium civil transport rather than any military category.","$0.0112","6352","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.96,""estimated_longest_dimension_px"":177,""estimated_length_m"":53.1,""engine_count_observation"":""twin-engine underwing jet"",""wing_shape_observation"":""swept low-wing wide-body/large transport planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.658,""y_center"":0.175,""width"":0.383,""height"":0.277}},{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.97,""estimated_longest_dimension_px"":191,""estimated_length_m"":57.3,""engine_count_observation"":""twin-engine underwing jet"",""wing_shape_observation"":""swept low-wing wide-body/large transport planform"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.606,""y_center"":0.510,""width"":0.434,""height"":0.297}}],""count"":2,""countConfidence"":0.98,""decision_rationale"":""The final chip contains two clearly visible large parked civil jets, each showing substantial fuselage bulk, long swept low wings, large tailplanes, and underwing twin-engine airliner geometry consistent with large civil transports rather than medium jets or military types. Confidence is high because both airframes are mostly visible and well separated; the main uncertainty is exact subclass sizing since portions of the upper aircraft approach the image edge and shadows are strong, but the most likely alternative would still be medium civil transport rather than any military category.""}"
"37_104001000EA43C00_tile_247","37_104001000EA43C00_tile_247.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large|136|41||swept low-wing airliner planform; only forward fuselage/wing-root section visible due to edge clipping","2|0.0640|0.9280|0.1280|0.1440|0.9400","100.0%","100.0%","100.0%","95.0%","94.0%","The final chip shows one aircraft candidate at the lower-left edge: a heavily clipped but clearly large civil jet section with a very broad white fuselage, swept low wing, and airliner apron markings/jetway geometry immediately adjacent. The main uncertainty is that much of the tail and full wingspan are outside the image, which shortens the visible size; the most likely alternative is a medium civil transport, but the fuselage bulk and terminal-gate geometry support a large civil transport. Clipping is the primary factor limiting confidence.","$0.0103","8557","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.94,""estimated_longest_dimension_px"":136,""estimated_length_m"":41,""wing_shape_observation"":""swept low-wing airliner planform; only forward fuselage/wing-root section visible due to edge clipping"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.064,""y_center"":0.928,""width"":0.128,""height"":0.144}}],""count"":1,""countConfidence"":0.95,""decision_rationale"":""The final chip shows one aircraft candidate at the lower-left edge: a heavily clipped but clearly large civil jet section with a very broad white fuselage, swept low wing, and airliner apron markings/jetway geometry immediately adjacent. The main uncertainty is that much of the tail and full wingspan are outside the image, which shortens the visible size; the most likely alternative is a medium civil transport, but the fuselage bulk and terminal-gate geometry support a large civil transport. Clipping is the primary factor limiting confidence."",""points"":[]}"
"93_1040010048202D00_tile_1478","93_1040010048202D00_tile_1478.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|large||||low-mounted swept wing of a large civil jet; only right-side portion visible due to edge clipping","2|0.9680|0.1970|0.0640|0.1440|0.8100","100.0%","100.0%","0.0%","88.0%","81.0%","Only one plausible aircraft is visible in the final chip: a heavily edge-clipped large civil jet at the right boundary, showing substantial fuselage bulk and a large swept wing consistent with a transport airliner rather than a small aircraft or military type. Main uncertainty comes from severe clipping, which hides the full planform and engines, but the remaining scale and civil-jet geometry still favor Large Civil over Medium Civil; no other visible objects rise above ground equipment, shadows, or structures.","$0.0100","5074","512","512","completed","{""objects"":[{""class"":2,""className"":""Large Civil Transport/Utility"",""confidence"":0.81,""wing_shape_observation"":""low-mounted swept wing of a large civil jet; only right-side portion visible due to edge clipping"",""transport_size_bucket"":""large"",""bbox"":{""x_center"":0.968,""y_center"":0.197,""width"":0.064,""height"":0.144}}],""count"":1,""countConfidence"":0.88,""decision_rationale"":""Only one plausible aircraft is visible in the final chip: a heavily edge-clipped large civil jet at the right boundary, showing substantial fuselage bulk and a large swept wing consistent with a transport airliner rather than a small aircraft or military type. Main uncertainty comes from severe clipping, which hides the full planform and engines, but the remaining scale and civil-jet geometry still favor Large Civil over Medium Civil; no other visible objects rise above ground equipment, shadows, or structures."",""points"":[]}"
"88_1040010044AC1100_tile_318","88_1040010044AC1100_tile_318.png","rareplanes_yolo_300_final","5","0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","3","0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","Small Civil Transport/Utility|small|63|18.9||straight wing light-aircraft planform;Small Civil Transport/Utility|small|56|16.8||straight wing light-aircraft planform;Small Civil Transport/Utility|small|56|16.8||straight wing light-aircraft planform","0|0.6540|0.6080|0.1350|0.1120|0.9200;0|0.9130|0.5040|0.1260|0.0980|0.8900;0|0.8280|0.7780|0.1260|0.1060|0.8700","60.0%","60.0%","0.0%","94.0%","92.0%;89.0%;87.0%","The final chip shows three distinct parked light fixed-wing aircraft on the apron: each has a small fuselage, straight wings, and compact general-aviation proportions well below medium airliner size, supporting Small Civil Transport/Utility. The main uncertainty is partial edge clipping of the right-side aircraft and modest blur/shadow contrast, but none show the swept-wing civil-jet or cargo/AWACS cues needed for medium, large, or military classes. Crowding is low, and a second pass found no additional aircraft beyond these three.","$0.0118","6982","512","512","completed","{""objects"":[{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.92,""estimated_longest_dimension_px"":63,""estimated_length_m"":18.9,""wing_shape_observation"":""straight wing light-aircraft planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.654,""y_center"":0.608,""width"":0.135,""height"":0.112}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.89,""estimated_longest_dimension_px"":56,""estimated_length_m"":16.8,""wing_shape_observation"":""straight wing light-aircraft planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.913,""y_center"":0.504,""width"":0.126,""height"":0.098}},{""class"":0,""className"":""Small Civil Transport/Utility"",""confidence"":0.87,""estimated_longest_dimension_px"":56,""estimated_length_m"":16.8,""wing_shape_observation"":""straight wing light-aircraft planform"",""transport_size_bucket"":""small"",""bbox"":{""x_center"":0.828,""y_center"":0.778,""width"":0.126,""height"":0.106}}],""count"":3,""countConfidence"":0.94,""decision_rationale"":""The final chip shows three distinct parked light fixed-wing aircraft on the apron: each has a small fuselage, straight wings, and compact general-aviation proportions well below medium airliner size, supporting Small Civil Transport/Utility. The main uncertainty is partial edge clipping of the right-side aircraft and modest blur/shadow contrast, but none show the swept-wing civil-jet or cargo/AWACS cues needed for medium, large, or military classes. Crowding is low, and a second pass found no additional aircraft beyond these three.""}"
