"Image ID","Filename","Subset","Actual Objects","Actual Classes","Actual Class Names","Predicted Objects","Predicted Classes","Predicted Class Names","Predicted Object Diagnostics","Predicted Bounding Boxes","Count Accuracy","Class Accuracy","Localization Accuracy","Count Confidence","Class Confidence","Decision Rationale","Cost","API Duration (ms)","Image Width","Image Height","Status","LLM Response"
"4_1040010019345B00_tile_804","4_1040010019345B00_tile_804.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility||225|67.5|2 underwing|swept with winglets","2|0.5820|0.3120|0.4410|0.5080|0.9800","100.0%","100.0%","100.0%","100.0%","98.0%","The image contains a single complete aircraft clearly identifiable as a Large Civil Transport. Its length of approximately 225 pixels corresponds to roughly 67 meters at 0.3m/px resolution, consistent with wide-body airliners like the Airbus A330 or Boeing 767/777 families. Key morphological features include a thick fuselage, swept wings with visible winglets, and two large high-bypass turbofan engines mounted under the wings. The aircraft is parked on an apron adjacent to large storage tanks, with no other aircraft visible in the scene.","$0.0238","25840","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98,       ""estimated_longest_dimension_px"": 225,       ""estimated_length_m"": 67.5,       ""engine_count_observation"": ""2 underwing"",       ""wing_shape_observation"": ""swept with winglets"",       ""bbox"": {         ""x_center"": 0.582,         ""y_center"": 0.312,         ""width"": 0.441,         ""height"": 0.508       }     }   ],   ""count"": 1,   ""countConfidence"": 1.0,   ""decision_rationale"": ""The image contains a single complete aircraft clearly identifiable as a Large Civil Transport. Its length of approximately 225 pixels corresponds to roughly 67 meters at 0.3m/px resolution, consistent with wide-body airliners like the Airbus A330 or Boeing 767/777 families. Key morphological features include a thick fuselage, swept wings with visible winglets, and two large high-bypass turbofan engines mounted under the wings. The aircraft is parked on an apron adjacent to large storage tanks, with no other aircraft visible in the scene."" }"
"128_104001004215BF00_tile_1749","128_104001004215BF00_tile_1749.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","1","Medium Civil Transport/Utility","Medium Civil Transport/Utility|||||","1|0.1250|0.9450|0.1900|0.1100|0.8500","100.0%","100.0%","100.0%","95.0%","85.0%","The image contains a single aircraft partially visible in the bottom-left corner. Only the tail section (vertical and horizontal stabilizers) and a segment of the rear fuselage are within the frame. The morphology—specifically the swept vertical fin and conventional tailplane configuration—identifies it as a commercial jetliner. While the full length is not visible, the proportions of the tail section are consistent with a standard narrow-body aircraft (Medium Civil Transport/Utility) rather than a heavy wide-body or small business jet. The rest of the scene consists of empty taxiways and grass.","$0.0489","53134","512","512","completed","{   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.85,       ""bbox"": {         ""x_center"": 0.125,         ""y_center"": 0.945,         ""width"": 0.19,         ""height"": 0.11       }     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single aircraft partially visible in the bottom-left corner. Only the tail section (vertical and horizontal stabilizers) and a segment of the rear fuselage are within the frame. The morphology—specifically the swept vertical fin and conventional tailplane configuration—identifies it as a commercial jetliner. While the full length is not visible, the proportions of the tail section are consistent with a standard narrow-body aircraft (Medium Civil Transport/Utility) rather than a heavy wide-body or small business jet. The rest of the scene consists of empty taxiways and grass."" }"
"26_104001002E574100_tile_2441","26_104001002E574100_tile_2441.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|Large|250||4|swept","2|0.3900|0.1450|0.5600|0.2900|0.9800","100.0%","100.0%","100.0%","98.0%","98.0%","The image contains one partially visible aircraft at the top edge. The visible portion shows a large fuselage, swept wings, and four under-wing engines (two on each side), which is a definitive signature for a Large Civil Transport/Utility (Class 2) such as an Airbus A340 or Boeing 747. The low-wing configuration visible from the shadow and the white livery further support a civil airliner classification over a military transport. Despite the clipping of the tail and rear fuselage, the four-engine configuration and scale allow for high-confidence classification.","$0.0412","44115","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.39,         ""y_center"": 0.145,         ""width"": 0.56,         ""height"": 0.29       },       ""estimated_longest_dimension_px"": 250,       ""engine_count_observation"": ""4"",       ""wing_shape_observation"": ""swept"",       ""transport_size_bucket"": ""Large""     }   ],   ""count"": 1,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image contains one partially visible aircraft at the top edge. The visible portion shows a large fuselage, swept wings, and four under-wing engines (two on each side), which is a definitive signature for a Large Civil Transport/Utility (Class 2) such as an Airbus A340 or Boeing 747. The low-wing configuration visible from the shadow and the white livery further support a civil airliner classification over a military transport. Despite the clipping of the tail and rear fuselage, the four-engine configuration and scale allow for high-confidence classification."" }"
"83_1040010032B86F00_tile_115","83_1040010032B86F00_tile_115.png","rareplanes_yolo_300_final","4","4;4;4;4","Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","4","2;4;4;4","Large Civil Transport/Utility;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack;Military Fighter/Interceptor/Attack","Large Civil Transport/Utility|||||;Military Fighter/Interceptor/Attack|||||;Military Fighter/Interceptor/Attack|||||;Military Fighter/Interceptor/Attack|||||","2|0.7100|0.0200|0.0800|0.0400|0.6500;4|0.7900|0.0650|0.0900|0.0900|0.9500;4|0.8700|0.0850|0.0900|0.0900|0.9500;4|0.9700|0.1600|0.0600|0.1000|0.9000","100.0%","75.0%","75.0%","90.0%","65.0%;95.0%;95.0%;90.0%","The image captures a cluster of aircraft in the top-right corner, likely a static display or museum setting given the dense parking and mix of types. Three Military Fighter/Interceptor/Attack aircraft (Class 4) are clearly identified by their compact size, swept-wing planforms, and camouflage paint schemes (green, grey, and tan). A fourth object, heavily clipped at the top edge, presents a wide white fuselage nose section. Due to its substantial width relative to the fighters, it is classified as Large Civil Transport/Utility (Class 2), serving as a morphological fit for a large transport or bomber airframe in the absence of specific military cargo cues. The remainder of the image is obscured by dense vegetation.","$0.0957","109381","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.65,       ""bbox"": {         ""x_center"": 0.71,         ""y_center"": 0.02,         ""width"": 0.08,         ""height"": 0.04       }     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.79,         ""y_center"": 0.065,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.87,         ""y_center"": 0.085,         ""width"": 0.09,         ""height"": 0.09       }     },     {       ""class"": 4,       ""className"": ""Military Fighter/Interceptor/Attack"",       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.97,         ""y_center"": 0.16,         ""width"": 0.06,         ""height"": 0.1       }     }   ],   ""count"": 4,   ""countConfidence"": 0.9,   ""decision_rationale"": ""The image captures a cluster of aircraft in the top-right corner, likely a static display or museum setting given the dense parking and mix of types. Three Military Fighter/Interceptor/Attack aircraft (Class 4) are clearly identified by their compact size, swept-wing planforms, and camouflage paint schemes (green, grey, and tan). A fourth object, heavily clipped at the top edge, presents a wide white fuselage nose section. Due to its substantial width relative to the fighters, it is classified as Large Civil Transport/Utility (Class 2), serving as a morphological fit for a large transport or bomber airframe in the absence of specific military cargo cues. The remainder of the image is obscured by dense vegetation."" }"
"51_10400100061AF700_tile_275","51_10400100061AF700_tile_275.png","rareplanes_yolo_300_final","18","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","18","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility;Small Civil Transport/Utility","object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||;object|||||","0|0.7600|0.0300|0.0400|0.0400|0.9500;0|0.7600|0.0900|0.0400|0.0400|0.9500;0|0.8100|0.0600|0.0400|0.0400|0.9000;0|0.9100|0.0900|0.0500|0.0500|0.9500;0|0.7600|0.2100|0.0400|0.0400|0.9500;0|0.8100|0.1900|0.0400|0.0400|0.9500;0|0.7700|0.2600|0.0400|0.0400|0.9500;0|0.8100|0.2500|0.0400|0.0400|0.9500;0|0.7600|0.3100|0.0400|0.0400|0.9500;0|0.8000|0.3000|0.0400|0.0400|0.9500;0|0.7500|0.3500|0.0400|0.0400|0.9500;0|0.8000|0.3500|0.0400|0.0400|0.9500;0|0.7200|0.3800|0.0500|0.0500|0.9500;0|0.5800|0.4000|0.0500|0.0500|0.9500;0|0.5800|0.5200|0.0500|0.0500|0.9500;0|0.6600|0.5200|0.0500|0.0500|0.9500;0|0.8200|0.5200|0.0500|0.0500|0.9000;0|0.9100|0.5200|0.0500|0.0500|0.9500","100.0%","100.0%","94.4%","95.0%","95.0%;95.0%;90.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;95.0%;90.0%;95.0%","The image contains 18 small civil transport/utility aircraft, primarily clustered in the top-right quadrant on a paved apron and lined up along a grass strip in the middle-right. All detected objects exhibit clear general aviation morphology, including straight wings, small fuselages (approx. 8-10m length), and single-engine proportions. The aircraft are parked in organized rows, with some facing west and others east in the main cluster, and a separate line facing north/south on the grass. Lighting is somewhat dim, but the high contrast of the white fuselages against the darker ground makes identification reliable. One darker aircraft on the grass strip and one tan aircraft in the cluster are also identified based on shape.","$0.1082","96003","512","512","completed","{   ""objects"": [     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.76,         ""y_center"": 0.03,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.76,         ""y_center"": 0.09,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.81,         ""y_center"": 0.06,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.91,         ""y_center"": 0.09,         ""width"": 0.05,         ""height"": 0.05       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.76,         ""y_center"": 0.21,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.81,         ""y_center"": 0.19,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.77,         ""y_center"": 0.26,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.81,         ""y_center"": 0.25,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.76,         ""y_center"": 0.31,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.8,         ""y_center"": 0.3,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.75,         ""y_center"": 0.35,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.8,         ""y_center"": 0.35,         ""width"": 0.04,         ""height"": 0.04       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.72,         ""y_center"": 0.38,         ""width"": 0.05,         ""height"": 0.05       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.58,         ""y_center"": 0.4,         ""width"": 0.05,         ""height"": 0.05       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.58,         ""y_center"": 0.52,         ""width"": 0.05,         ""height"": 0.05       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.66,         ""y_center"": 0.52,         ""width"": 0.05,         ""height"": 0.05       }     },     {       ""class"": 0,       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.82,         ""y_center"": 0.52,         ""width"": 0.05,         ""height"": 0.05       }     },     {       ""class"": 0,       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.91,         ""y_center"": 0.52,         ""width"": 0.05,         ""height"": 0.05       }     }   ],   ""count"": 18,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains 18 small civil transport/utility aircraft, primarily clustered in the top-right quadrant on a paved apron and lined up along a grass strip in the middle-right. All detected objects exhibit clear general aviation morphology, including straight wings, small fuselages (approx. 8-10m length), and single-engine proportions. The aircraft are parked in organized rows, with some facing west and others east in the main cluster, and a separate line facing north/south on the grass. Lighting is somewhat dim, but the high contrast of the white fuselages against the darker ground makes identification reliable. One darker aircraft on the grass strip and one tan aircraft in the cluster are also identified based on shape."" }"
"69_104005000CDBE200_tile_2612","69_104005000CDBE200_tile_2612.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|Large|240||2|swept","2|0.7990|0.7160|0.4020|0.5680|0.9800","100.0%","100.0%","100.0%","98.0%","98.0%","The image contains a single large twin-engine jet transport. The visible airframe is substantial, with a fuselage length exceeding 200 pixels and a wide wingspan, clearly placing it in the Large Civil Transport category (Class 2). The morphology is consistent with a wide-body airliner (e.g., A330 or B777/767 family) given the proportions and engine placement. No other aircraft are visible in the scene.","$0.0090","10472","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.98,       ""bbox"": {         ""x_center"": 0.799,         ""y_center"": 0.716,         ""width"": 0.402,         ""height"": 0.568       },       ""estimated_longest_dimension_px"": 240,       ""engine_count_observation"": ""2"",       ""wing_shape_observation"": ""swept"",       ""transport_size_bucket"": ""Large""     }   ],   ""count"": 1,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image contains a single large twin-engine jet transport. The visible airframe is substantial, with a fuselage length exceeding 200 pixels and a wide wingspan, clearly placing it in the Large Civil Transport category (Class 2). The morphology is consistent with a wide-body airliner (e.g., A330 or B777/767 family) given the proportions and engine placement. No other aircraft are visible in the scene."" }"
"77_1040010043B0F100_tile_735","77_1040010043B0F100_tile_735.png","rareplanes_yolo_300_final","3","1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","3","1;1;1","Medium Civil Transport/Utility;Medium Civil Transport/Utility;Medium Civil Transport/Utility","Medium Civil Transport/Utility|Regional Jet|130||2 (rear-mounted)|Swept;Medium Civil Transport/Utility|Narrow-body|135||2 (wing-mounted)|Swept;Medium Civil Transport/Utility|Regional Jet|111||2 (rear-mounted)|Swept","1|0.8490|0.2690|0.2550|0.1730|0.9500;1|0.8580|0.5110|0.2640|0.2020|0.9500;1|0.8660|0.7410|0.2180|0.1420|0.9500","100.0%","100.0%","100.0%","98.0%","95.0%;95.0%;95.0%","The image clearly displays three commercial transport aircraft parked at terminal gates on the right side. Despite the low lighting, the silhouettes are distinct. The top and bottom aircraft exhibit T-tail configurations with rear-mounted engines, consistent with regional jets (e.g., CRJ series). The middle aircraft features wing-mounted engines and a conventional tail, consistent with a standard narrow-body airliner (e.g., A320 or B737 family). All three fall squarely within the Medium Civil Transport size and morphology range.","$0.0275","37357","512","512","completed","{   ""objects"": [     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.849,         ""y_center"": 0.269,         ""width"": 0.255,         ""height"": 0.173       },       ""estimated_longest_dimension_px"": 130,       ""engine_count_observation"": ""2 (rear-mounted)"",       ""wing_shape_observation"": ""Swept"",       ""transport_size_bucket"": ""Regional Jet""     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.858,         ""y_center"": 0.511,         ""width"": 0.264,         ""height"": 0.202       },       ""estimated_longest_dimension_px"": 135,       ""engine_count_observation"": ""2 (wing-mounted)"",       ""wing_shape_observation"": ""Swept"",       ""transport_size_bucket"": ""Narrow-body""     },     {       ""class"": 1,       ""className"": ""Medium Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.866,         ""y_center"": 0.741,         ""width"": 0.218,         ""height"": 0.142       },       ""estimated_longest_dimension_px"": 111,       ""engine_count_observation"": ""2 (rear-mounted)"",       ""wing_shape_observation"": ""Swept"",       ""transport_size_bucket"": ""Regional Jet""     }   ],   ""count"": 3,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image clearly displays three commercial transport aircraft parked at terminal gates on the right side. Despite the low lighting, the silhouettes are distinct. The top and bottom aircraft exhibit T-tail configurations with rear-mounted engines, consistent with regional jets (e.g., CRJ series). The middle aircraft features wing-mounted engines and a conventional tail, consistent with a standard narrow-body airliner (e.g., A320 or B737 family). All three fall squarely within the Medium Civil Transport size and morphology range."" }"
"52_1040010039815D00_tile_555","52_1040010039815D00_tile_555.png","rareplanes_yolo_300_final","1","4","Military Fighter/Interceptor/Attack","","","","","","0.0%","0.0%","","95.0%","","The image displays a snow-covered airfield environment dominated by a diagonal runway or taxiway. While there are some indistinct shapes and snow piles in the top-left corner that might suggest ground equipment or debris, no clear aircraft structures (fuselage, wings, tail) are visible. The scene is devoid of identifiable aircraft candidates.","$0.0072","14398","512","512","completed","{   ""objects"": [],   ""count"": 0,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image displays a snow-covered airfield environment dominated by a diagonal runway or taxiway. While there are some indistinct shapes and snow piles in the top-left corner that might suggest ground equipment or debris, no clear aircraft structures (fuselage, wings, tail) are visible. The scene is devoid of identifiable aircraft candidates."" }"
"67_1040010048B5A300_tile_1312","67_1040010048B5A300_tile_1312.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|Large|130||4|swept","3|0.8790|0.2250|0.2410|0.2540|0.9500","100.0%","100.0%","100.0%","95.0%","95.0%","The image contains a single large aircraft partially visible in the upper right corner. The visible features include a high-mounted swept wing, four under-wing engine nacelles, and a dark grey fuselage typical of military transports. The morphology strongly resembles a C-17 or similar strategic airlifter (high wing, T-tail implied by shadow/structure, four engines). Although the tail is clipped, the combination of four engines, high-wing configuration, and dark livery supports the Military Transport classification over a civil airliner. No other aircraft are visible; the rest of the scene consists of snow-covered ground, taxiways, and a large building structure.","$0.0095","17219","512","512","completed","{   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.879,         ""y_center"": 0.225,         ""width"": 0.241,         ""height"": 0.254       },       ""estimated_longest_dimension_px"": 130,       ""engine_count_observation"": ""4"",       ""wing_shape_observation"": ""swept"",       ""transport_size_bucket"": ""Large""     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single large aircraft partially visible in the upper right corner. The visible features include a high-mounted swept wing, four under-wing engine nacelles, and a dark grey fuselage typical of military transports. The morphology strongly resembles a C-17 or similar strategic airlifter (high wing, T-tail implied by shadow/structure, four engines). Although the tail is clipped, the combination of four engines, high-wing configuration, and dark livery supports the Military Transport classification over a civil airliner. No other aircraft are visible; the rest of the scene consists of snow-covered ground, taxiways, and a large building structure."" }"
"115_104001004B8E2D00_tile_657","115_104001004B8E2D00_tile_657.png","rareplanes_yolo_300_final","1","3","Military Transport/Utility/AWAC","1","3","Military Transport/Utility/AWAC","Military Transport/Utility/AWAC|Large|180||2 visible on one wing (implies 4 total)|Swept wing","3|0.9520|0.9110|0.0950|0.1770|0.9500","100.0%","100.0%","100.0%","95.0%","95.0%","The image contains a single aircraft partially visible in the bottom right corner. The visible section includes the nose, forward fuselage, and starboard wing with two podded engines. The morphology (narrow-body, four-engine configuration likely indicative of a KC-135 or similar 707-derivative) combined with the dark grey military livery provides strong evidence for the Military Transport/Utility/AWAC class. Despite the heavy clipping, the specific airframe features distinguish it from modern civil twin-engine transports. No other aircraft are visible in the scene; other objects are ground vehicles and airport infrastructure.","$0.0328","87194","512","512","completed","```json {   ""objects"": [     {       ""class"": 3,       ""className"": ""Military Transport/Utility/AWAC"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.952,         ""y_center"": 0.911,         ""width"": 0.095,         ""height"": 0.177       },       ""estimated_longest_dimension_px"": 180,       ""engine_count_observation"": ""2 visible on one wing (implies 4 total)"",       ""wing_shape_observation"": ""Swept wing"",       ""transport_size_bucket"": ""Large""     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single aircraft partially visible in the bottom right corner. The visible section includes the nose, forward fuselage, and starboard wing with two podded engines. The morphology (narrow-body, four-engine configuration likely indicative of a KC-135 or similar 707-derivative) combined with the dark grey military livery provides strong evidence for the Military Transport/Utility/AWAC class. Despite the heavy clipping, the specific airframe features distinguish it from modern civil twin-engine transports. No other aircraft are visible in the scene; other objects are ground vehicles and airport infrastructure."" } ```"
"114_104001000A497900_tile_632","114_104001000A497900_tile_632.png","rareplanes_yolo_300_final","1","1","Medium Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|Large|100||2 visible (likely 4 total)|swept","2|0.6290|0.9650|0.2030|0.0700|0.9000","100.0%","0.0%","0.0%","95.0%","90.0%","The image contains a single aircraft partially visible at the bottom edge. Only the tail section, rear fuselage, and parts of the wings/engines are visible. The scale of the tailplane relative to the visible engines and the overall bulk of the fuselage strongly suggests a Large Civil Transport/Utility aircraft (likely a wide-body). The visible portion alone is substantial, and the proportions are consistent with a heavy transport. No military-specific features like a ramp or high-wing configuration are definitively clear enough to override the civil classification, though a military derivative is possible. The rest of the image is forested terrain.","$0.0094","15021","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.9,       ""bbox"": {         ""x_center"": 0.629,         ""y_center"": 0.965,         ""width"": 0.203,         ""height"": 0.07       },       ""estimated_longest_dimension_px"": 100,       ""engine_count_observation"": ""2 visible (likely 4 total)"",       ""wing_shape_observation"": ""swept"",       ""transport_size_bucket"": ""Large""     }   ],   ""count"": 1,   ""countConfidence"": 0.95,   ""decision_rationale"": ""The image contains a single aircraft partially visible at the bottom edge. Only the tail section, rear fuselage, and parts of the wings/engines are visible. The scale of the tailplane relative to the visible engines and the overall bulk of the fuselage strongly suggests a Large Civil Transport/Utility aircraft (likely a wide-body). The visible portion alone is substantial, and the proportions are consistent with a heavy transport. No military-specific features like a ramp or high-wing configuration are definitively clear enough to override the civil classification, though a military derivative is possible. The rest of the image is forested terrain."" }"
"31_10400100443CFD00_tile_358","31_10400100443CFD00_tile_358.png","rareplanes_yolo_300_final","1","2","Large Civil Transport/Utility","1","2","Large Civil Transport/Utility","Large Civil Transport/Utility|Large Civil Transport|240||2|swept with raked wingtips","2|0.8730|0.5290|0.2530|0.3270|0.9500","100.0%","100.0%","100.0%","98.0%","95.0%","The image contains a single prominent aircraft on the right side. It is a twin-engine jet with highly swept wings featuring distinctively curved, raked wingtips, characteristic of modern wide-body airliners such as the Boeing 787. The fuselage length and wingspan are substantial relative to the ground support equipment nearby, placing it firmly in the Large Civil Transport category. No other aircraft are visible in the scene.","$0.0094","13596","512","512","completed","{   ""objects"": [     {       ""class"": 2,       ""className"": ""Large Civil Transport/Utility"",       ""confidence"": 0.95,       ""bbox"": {         ""x_center"": 0.873,         ""y_center"": 0.529,         ""width"": 0.253,         ""height"": 0.327       },       ""estimated_longest_dimension_px"": 240,       ""engine_count_observation"": ""2"",       ""wing_shape_observation"": ""swept with raked wingtips"",       ""transport_size_bucket"": ""Large Civil Transport""     }   ],   ""count"": 1,   ""countConfidence"": 0.98,   ""decision_rationale"": ""The image contains a single prominent aircraft on the right side. It is a twin-engine jet with highly swept wings featuring distinctively curved, raked wingtips, characteristic of modern wide-body airliners such as the Boeing 787. The fuselage length and wingspan are substantial relative to the ground support equipment nearby, placing it firmly in the Large Civil Transport category. No other aircraft are visible in the scene."" }"
